(Intercept),mgmt_highest,"s(calcite, k = 6, bs = ""cr"")","s(currents_velocity_mean, k = 6, bs = ""cr"")","s(dhw_max_cumul, k = 6, bs = ""cr"")","s(diffuse_atn_max, k = 6, bs = ""cr"")","s(dissolved_oxygen, k = 6, bs = ""cr"")","s(gebco_depth, k = 6, bs = ""cr"")","s(method_cat, bs = ""re"")","s(par_max, k = 6, bs = ""cr"")","s(ph_mean, k = 6, bs = ""cr"")","s(region, bs = ""re"")","s(score_cn, k = 6, bs = ""cr"")","s(score_cy, k = 6, bs = ""cr"")","s(sst_annualtrend, k = 6, bs = ""cr"")","s(sst_kurtosis, k = 6, bs = ""cr"")","s(sst_max, k = 6, bs = ""cr"")","s(sst_range, k = 6, bs = ""cr"")","s(sst_skewness, k = 6, bs = ""cr"")","s(sst_var, k = 6, bs = ""cr"")","te(longitude, latitude, bs = ""gp"", k = c(10, 10), m = 2)",R^2,Dev_exp,df,logLik,AICc,delta,weight
-1.1393970861571228,+,NA,NA,NA,NA,NA,NA,+,NA,+,+,NA,NA,NA,+,NA,NA,NA,+,+,0.43928856452352183,47.7321401371983,69,1245.8264572143528,-2346.317280678634,26.934826726383108,5.75565519434191e-07
-1.2125083366804292,+,+,+,+,NA,NA,NA,+,NA,NA,+,NA,NA,NA,NA,NA,NA,NA,NA,+,0.43862293176344536,47.66251864862807,68,1244.8429169303126,-2346.2975656762283,26.954541728788627,5.69919753920938e-07
-1.154956724805564,+,NA,NA,NA,NA,NA,NA,+,NA,NA,+,+,+,NA,NA,NA,NA,+,NA,+,0.4401306222771919,47.82007682737037,70,1247.072357556324,-2345.925793285978,27.32631411903867,4.73243177255277e-07
-1.1991675493757994,+,NA,+,+,NA,NA,NA,+,NA,NA,+,NA,NA,NA,+,NA,NA,NA,NA,+,0.43981198538233546,47.78681003870403,70,1246.6006853102974,-2345.6356228868126,27.616484518204288,4.09331022070359e-07
-1.1679279197939385,+,NA,NA,+,NA,NA,+,+,NA,NA,+,NA,NA,NA,NA,NA,NA,NA,+,+,0.43839205940348014,47.6384583032612,68,1244.502051847338,-2345.594986401251,27.65712100376595,4.01098057901878e-07
-1.1750075425543431,+,+,NA,NA,NA,NA,NA,+,NA,+,+,NA,NA,NA,NA,NA,+,NA,NA,+,0.441352271817807,47.947499778403476,72,1248.8832335215272,-2345.548588347713,27.703519057303765,3.91900077933161e-07
-1.1555975773230374,+,NA,NA,NA,NA,NA,NA,+,NA,+,+,NA,+,NA,NA,NA,+,NA,NA,+,0.44231094694781536,48.047511779147875,74,1250.30707244094,-2345.4300282233057,27.82207918171116,3.69343402687461e-07
-1.1980054615948472,+,NA,NA,+,NA,+,NA,+,NA,NA,+,NA,NA,NA,+,NA,NA,NA,NA,+,0.43973172149122663,47.778444551467516,70,1246.4819144733603,-2345.401366660154,27.850740744862833,3.64088168800761e-07
-1.20627933267742,+,+,NA,+,NA,+,NA,+,NA,NA,+,NA,NA,NA,NA,NA,NA,NA,NA,+,0.43818177933430935,47.616476433741525,68,1244.1917115946549,-2345.119967147131,28.13214025788602,3.16301636370469e-07
-1.1469283153531584,+,NA,NA,NA,NA,+,NA,+,NA,+,+,NA,+,NA,NA,NA,NA,NA,NA,+,0.4374787231292473,47.543180507867824,67,1243.154954153975,-2345.1017063214213,28.150401083595625,3.1342681596381e-07
-1.1889796211562538,+,NA,NA,+,NA,NA,NA,+,NA,NA,+,NA,+,+,NA,NA,NA,NA,NA,+,0.43726900821885184,47.52131590169675,67,1242.8459502664487,-2345.0922277330305,28.159879671986346,3.1194490844584e-07
-1.156911792602782,+,+,NA,NA,NA,NA,NA,+,NA,NA,+,NA,NA,NA,NA,NA,+,+,NA,+,0.4418920167000976,48.00394776447292,73,1249.6845699958496,-2344.9983086418947,28.253798763122177,2.97634746291742e-07
-1.1726836977483805,+,NA,+,NA,NA,NA,NA,+,NA,+,+,+,NA,NA,NA,NA,NA,NA,NA,+,0.44065591765359835,47.87468708748055,72,1247.8505288606425,-2344.9702408984376,28.281866506579263,2.93486951326881e-07
-1.164854058891323,+,NA,+,NA,NA,NA,NA,+,NA,+,+,NA,NA,NA,NA,NA,NA,+,NA,+,0.4393832725116914,47.74187995433973,70,1245.96649279889,-2344.8931683530486,28.358939051968264,2.82392206182157e-07
-1.161455230184823,+,NA,NA,NA,NA,+,NA,+,NA,+,+,NA,NA,NA,NA,NA,NA,+,NA,+,0.4392128858697172,47.724097443390505,70,1245.71457547519,-2344.85461654686,28.397490858156743,2.77000968795774e-07
-1.2118205972482126,+,+,NA,+,NA,NA,NA,+,NA,NA,+,NA,NA,NA,NA,+,NA,NA,NA,+,0.4397019260477171,47.77517096558101,70,1246.4378288685748,-2344.714456069046,28.537651335971077,2.58253268621718e-07
-1.1988967094156355,+,NA,NA,+,+,NA,NA,+,NA,NA,+,NA,NA,NA,NA,+,NA,NA,NA,+,0.43767637594994757,47.56368914043158,68,1243.4462906571903,-2344.6995095287843,28.55259787623254,2.56330465944071e-07
-1.158742550533092,+,NA,NA,NA,NA,NA,NA,+,+,NA,+,+,NA,NA,NA,NA,+,NA,NA,+,0.4419733098427858,48.01265242931399,73,1249.805329644323,-2344.608739420894,28.64336798412296,2.44956940161631e-07
-1.1613875728844865,+,+,NA,NA,NA,NA,NA,+,+,NA,+,NA,NA,NA,NA,NA,+,NA,NA,+,0.44200041374975796,48.01545172969615,74,1249.8455959702317,-2344.4805725866768,28.771534818340115,2.29751668522105e-07
-1.162962491497633,+,NA,NA,NA,NA,NA,NA,+,NA,+,+,NA,NA,+,NA,NA,NA,+,NA,+,0.43910336626806623,47.712663701782375,70,1245.5526907189383,-2344.410505469502,28.841601935514973,2.21842010689728e-07
-1.1471231348522453,+,NA,NA,NA,NA,NA,NA,+,NA,+,+,NA,+,+,NA,NA,NA,NA,NA,+,0.4370225391274134,47.49553236665815,67,1242.482938192433,-2344.3857903210646,28.866317083952254,2.19117450725926e-07
-1.1550118840992896,+,NA,NA,NA,NA,NA,NA,+,NA,+,+,NA,+,NA,NA,+,NA,NA,NA,+,0.439173480421609,47.7201483572007,70,1245.6563252622586,-2344.305753236595,28.94635416842175,2.10521829010086e-07
-1.1584200145262158,+,NA,NA,NA,+,NA,NA,+,NA,+,+,NA,NA,NA,NA,NA,+,NA,NA,+,0.43534056702621393,47.319734542646295,65,1240.0098798638564,-2344.1601960305675,29.09191137444941,1.95744599453686e-07
-1.1402905362859492,+,NA,NA,NA,NA,NA,NA,+,+,NA,+,NA,+,NA,NA,NA,NA,+,NA,+,0.4429685975434565,48.11673674409754,75,1251.2852412802147,-2344.0911457418165,29.160961663200396,1.89101820181857e-07
-1.1533376060184257,+,+,NA,NA,NA,NA,NA,+,+,NA,+,NA,NA,NA,NA,NA,NA,+,NA,+,0.4427943918574946,48.09798391718187,75,1251.0260208208952,-2343.900173078438,29.351934326578885,1.71880465884985e-07
-1.1658294476832507,+,+,NA,NA,NA,NA,NA,+,NA,NA,+,NA,+,NA,NA,NA,+,NA,NA,+,0.4406327540748586,47.87278354454268,72,1247.816198991457,-2343.8135648842767,29.438542520740157,1.6459619516753e-07
-1.1601598986531918,+,NA,NA,NA,NA,NA,+,+,NA,+,+,NA,NA,NA,NA,NA,+,NA,NA,+,0.4372901027382421,47.52341315727361,68,1242.877026721457,-2343.333162195771,29.918945209245976,1.29449886329581e-07
-1.1493711448891093,+,NA,NA,NA,NA,NA,NA,+,+,NA,+,+,+,NA,NA,NA,NA,NA,NA,+,0.4411431750187016,47.92606534573487,73,1248.573004363193,-2343.2808879008862,29.97121950413066,1.26110269709747e-07
-1.150663630131527,+,NA,+,NA,NA,NA,NA,+,NA,+,+,NA,+,NA,NA,NA,NA,NA,NA,+,0.4376490385094095,47.56097102846876,68,1243.4059896874664,-2343.0589669500387,30.19314045497822,1.12865427871192e-07
-1.158889721645567,+,+,NA,NA,NA,NA,NA,+,NA,+,+,NA,NA,NA,NA,NA,NA,NA,+,+,0.437497310681937,47.54505260686615,68,1243.182347492507,-2342.650471973155,30.601635431861723,9.2014734035558e-08
-1.1663273863624384,+,NA,NA,+,NA,NA,NA,+,NA,NA,+,NA,NA,NA,NA,NA,NA,+,+,+,0.4391642622527526,47.71901987529099,71,1245.6426993032283,-2342.3798250021864,30.87228240283048,8.03687349120072e-08
-1.1389989108326737,+,NA,NA,NA,+,NA,NA,+,+,NA,+,NA,NA,NA,NA,NA,NA,+,NA,+,0.43970894427557916,47.776099432485005,71,1246.4482128902357,-2342.3777757554567,30.87433164956019,8.02864294016877e-08
-1.168264094815101,+,NA,NA,NA,NA,NA,NA,+,NA,+,+,NA,NA,NA,NA,+,NA,+,NA,+,0.4401018217051391,47.81689593642101,72,1247.0297135734568,-2342.3318284203606,30.920278984656306,7.84629815058681e-08
-1.151816424276816,+,NA,NA,NA,NA,NA,NA,+,NA,NA,+,+,NA,NA,NA,NA,+,+,NA,+,0.441149957619702,47.92662014981877,73,1248.5830656348799,-2342.3053927417236,30.946714663293278,7.74326945080547e-08
-1.1499835862644174,+,NA,NA,NA,+,NA,NA,+,+,NA,+,NA,NA,NA,NA,NA,+,NA,NA,+,0.43799797004928664,47.59770735541617,69,1243.920533177005,-2341.7486574349896,31.503449970027305,5.86179783729718e-08
-1.1404532476901745,+,NA,NA,NA,NA,NA,+,+,NA,+,+,NA,NA,NA,NA,NA,NA,NA,+,+,0.43656402149787543,47.44761891529763,67,1241.8080330064784,-2341.718510701236,31.53359670378086,5.77410339358818e-08
-1.1607204280806351,+,+,NA,NA,NA,NA,+,+,NA,+,+,NA,NA,NA,NA,NA,NA,NA,NA,+,0.43787679110655053,47.584669224885715,69,1243.7418033692468,-2341.666815752405,31.585291652611886,5.62676970829304e-08
-1.1394367023928125,+,NA,NA,NA,+,NA,NA,+,NA,+,+,NA,NA,NA,NA,NA,NA,NA,+,+,0.43459304348859984,47.24165694899862,65,1238.9131352675497,-2341.5924470057694,31.659660399247514,5.42138403627342e-08
-1.1501603962360993,+,NA,NA,NA,NA,NA,NA,+,+,NA,+,NA,NA,NA,+,NA,NA,+,NA,+,0.44358646290032655,48.1809335041172,77,1252.2052875532243,-2341.5587398139332,31.693367591083643,5.33077986804771e-08
-1.1359921635700356,+,NA,NA,NA,NA,NA,+,+,+,NA,+,NA,NA,NA,NA,NA,NA,+,NA,+,0.44096871300131735,47.90774803449682,74,1248.3142503572494,-2341.4499163303367,31.802191074680195,5.04847290437378e-08
-1.1808730886958527,+,NA,NA,+,NA,NA,NA,+,NA,NA,+,NA,NA,+,NA,NA,+,NA,NA,+,0.43750220377011695,47.5456140311879,69,1243.189558814019,-2341.3491095038776,31.902997901139315,4.80031907255509e-08
-1.1685453894005107,+,+,NA,NA,NA,NA,NA,+,NA,NA,+,+,NA,NA,NA,NA,NA,+,NA,+,0.441449262017676,47.957532271522105,74,1249.0271737046344,-2341.3248234107277,31.927283994289155,4.74238105841355e-08
-1.1572287548608553,+,+,NA,NA,+,NA,NA,+,NA,+,+,NA,NA,NA,NA,NA,NA,NA,NA,+,0.43492698715814315,47.27651958043336,65,1239.4029083154742,-2341.3111515751807,31.940955829836184,4.71007308458574e-08
-1.1587898389302211,+,NA,NA,NA,NA,NA,NA,+,NA,NA,+,+,+,NA,NA,NA,+,NA,NA,+,0.4398180620170511,47.78775637613955,72,1246.609677929508,-2341.241156984995,32.0109504200218,4.5480843835745e-08
-1.1490758807726746,+,NA,NA,NA,+,NA,+,+,NA,+,+,NA,NA,NA,NA,NA,NA,NA,NA,+,0.43611422657756105,47.400624278203885,67,1241.1465004704635,-2340.982825974475,32.26928143054192,3.99698618928197e-08
-1.1756325715851725,+,+,NA,NA,NA,NA,NA,+,NA,+,+,NA,NA,NA,NA,+,NA,NA,NA,+,0.4388844508091361,47.689898675214046,71,1245.2291988344148,-2340.7508868074806,32.5012205975363,3.55932543000326e-08
-1.1551327486397782,+,NA,NA,NA,+,NA,NA,+,NA,NA,+,+,NA,NA,NA,NA,NA,+,NA,+,0.4391962008225918,47.72243255443019,72,1245.689910681808,-2340.6676421664374,32.58446523857947,3.41421883096608e-08
-1.1856408155656724,+,NA,NA,+,NA,NA,+,+,NA,NA,+,NA,NA,+,NA,NA,NA,NA,NA,+,0.43605639213776937,47.394533435510276,67,1241.0614791872358,-2340.498691625312,32.75341577970494,3.1376479222197e-08
-1.192455920342599,+,NA,NA,+,NA,+,NA,+,NA,NA,+,NA,+,NA,NA,NA,NA,NA,NA,+,0.4357967620024942,47.367587673223426,67,1240.6799093823245,-2340.3400415484616,32.91206585655527,2.89836971433274e-08
-1.168948315005793,+,NA,NA,NA,NA,NA,NA,+,NA,NA,+,+,NA,NA,+,NA,NA,+,NA,+,0.4379579409426384,47.593246749989056,70,1243.861488999379,-2340.30679361436,32.94531379065711,2.85058559297821e-08
-1.1937213374709645,+,NA,NA,+,+,+,NA,+,NA,NA,+,NA,NA,NA,NA,NA,NA,NA,NA,+,0.4367568539580635,47.46766455411804,68,1242.0918016635421,-2340.295698259715,32.95640914530168,2.8348152487659e-08
-1.1990652848687866,+,NA,NA,+,NA,NA,NA,+,NA,NA,+,NA,NA,NA,+,+,NA,NA,NA,+,0.440186799525622,47.82591133322956,73,1247.1555435233015,-2339.8503787375557,33.40172866746116,2.26894962920142e-08
-1.1965929669121567,+,NA,+,+,NA,NA,+,+,NA,NA,+,NA,NA,NA,NA,NA,NA,NA,NA,+,0.43589960281072704,47.37818852494641,68,1240.8310301048011,-2339.638020267057,33.614087137959814,2.04038348032876e-08
-1.168595558278378,+,+,NA,NA,NA,+,NA,+,NA,+,+,NA,NA,NA,NA,NA,NA,NA,NA,+,0.43634947668524116,47.42518370669692,68,1241.4924269699668,-2339.3907533038787,33.861354101138204,1.80309438038423e-08
-1.137760828267439,+,NA,NA,NA,NA,NA,NA,+,NA,NA,+,NA,+,NA,NA,NA,+,NA,+,+,0.4356876039042261,47.35654423011612,67,1240.519535771162,-2339.2405495903,34.01155781471698,1.67263868835354e-08
-1.1563203713007304,+,NA,NA,NA,NA,+,NA,+,NA,+,+,NA,NA,NA,+,NA,NA,NA,NA,+,0.4368658271950232,47.47921138799641,69,1242.2522076166981,-2338.7324619196975,34.519645485319415,1.29739524538372e-08
-1.134728741519545,+,NA,NA,NA,NA,NA,NA,+,+,NA,+,NA,NA,NA,NA,NA,+,NA,+,+,0.4369871982444413,47.49217391194977,70,1242.4308993907384,-2338.505796466713,34.74631093830385,1.15838393069628e-08
-1.1672644763430353,+,+,NA,NA,NA,NA,NA,+,NA,+,+,NA,NA,+,NA,NA,NA,NA,NA,+,0.43572472569987575,47.35990060150654,68,1240.5740711332112,-2338.3986233704436,34.853484034573285,1.09794398075454e-08
-1.1909501948362042,+,NA,NA,+,NA,+,+,+,NA,NA,+,NA,NA,NA,NA,NA,NA,NA,NA,+,0.4353157159031066,47.31720243231518,67,1239.9733956992077,-2338.3491272466204,34.90298015839653,1.07110546555502e-08
-1.1471287625811233,+,NA,NA,NA,NA,NA,NA,+,NA,NA,+,NA,+,NA,NA,NA,+,+,NA,+,0.43926955398666434,47.73083662461737,73,1245.7983510140825,-2338.334272780457,34.91783462455987,1.06317958572084e-08
-1.15354275621351,+,NA,NA,NA,NA,NA,NA,+,NA,+,+,NA,NA,+,+,NA,NA,NA,NA,+,0.4364676231779294,47.437585780412874,69,1241.6662114423632,-2338.2295823346267,35.0225250703902,1.0089586955705e-08
-1.1585617739724439,+,NA,+,NA,NA,NA,+,+,NA,+,+,NA,NA,NA,NA,NA,NA,NA,NA,+,0.4372916838606684,47.52364284315045,70,1242.8793560786255,-2338.0936687229014,35.1584386821155,9.42670945722471e-09
-1.1668113192527434,+,+,NA,NA,NA,NA,NA,+,NA,NA,+,NA,+,NA,NA,NA,NA,+,NA,+,0.43682514467330025,47.47504226987065,70,1242.1923203039257,-2338.0860195202395,35.166087884777426,9.39072490882775e-09
-1.190864786877141,+,NA,NA,+,NA,NA,NA,+,NA,NA,+,NA,NA,NA,NA,+,+,NA,NA,+,0.4364377418004295,47.434492382929236,69,1241.6222547750463,-2338.0706953323925,35.181412072624425,9.31904724373643e-09
-1.1740298397270224,+,+,NA,NA,NA,NA,NA,+,NA,NA,+,NA,NA,NA,+,NA,NA,+,NA,+,0.44044882192427726,47.853460339492685,75,1247.5436505179764,-2337.861238151631,35.39086925338597,8.39244424169276e-09
-1.199555181481663,+,NA,NA,+,NA,NA,NA,+,NA,NA,+,NA,+,NA,NA,+,NA,NA,NA,+,0.4367111900421269,47.46313989489186,69,1242.0245947172489,-2337.794871772895,35.457235632121865,8.11852604915262e-09
-1.188433728223287,+,NA,NA,+,NA,+,NA,+,NA,NA,+,NA,NA,NA,NA,NA,+,NA,NA,+,0.43627472377239773,47.41749050603573,69,1241.3824899554184,-2337.616364136425,35.635743268591796,7.42531270104903e-09
-1.192268334491799,+,NA,+,+,NA,NA,NA,+,NA,NA,+,NA,NA,NA,NA,NA,+,NA,NA,+,0.436327969891978,47.42304229144222,69,1241.4607960377848,-2337.4741816210035,35.777925784013405,6.91576467250768e-09
-1.1927234286565243,+,NA,NA,+,NA,NA,NA,+,NA,NA,+,NA,NA,NA,NA,+,NA,+,NA,+,0.43793387952836915,47.59061977634553,71,1243.8259996883046,-2337.313304408071,35.938802996945924,6.3812559429468e-09
-1.1699324131563995,+,NA,NA,+,NA,NA,NA,+,NA,NA,+,NA,NA,+,NA,NA,NA,NA,+,+,0.4335581335143873,47.13350016966583,65,1237.3971366813744,-2337.270403683598,35.98170372141885,6.24583331613999e-09
-1.1744415646155923,+,+,+,NA,NA,NA,NA,+,NA,+,+,NA,NA,NA,NA,NA,NA,NA,NA,+,0.43764379890006444,47.5603495229871,71,1243.398265657085,-2337.161852722549,36.09025468246773,5.91587308325314e-09
-1.14641631095463,+,NA,NA,NA,NA,NA,+,+,NA,NA,+,+,NA,NA,NA,NA,NA,+,NA,+,0.4392910497567769,47.7325281898501,73,1245.8301315873082,-2337.106829693343,36.14527771167377,5.7553368770955e-09
-1.1714790374315356,+,NA,+,+,NA,NA,NA,+,NA,NA,+,NA,NA,NA,NA,NA,NA,NA,+,+,0.4335014267668563,47.12757620006652,66,1237.314149276045,-2337.044113378941,36.207994026075994,5.57766048011711e-09
-1.1679967048152138,+,NA,NA,+,NA,+,NA,+,NA,NA,+,NA,NA,NA,NA,NA,NA,NA,+,+,0.43341143749170785,47.11817321193702,65,1237.1824716549659,-2336.9522701143546,36.29983729066225,5.32731728264543e-09
-1.1946977450229426,+,NA,NA,+,NA,NA,+,+,NA,NA,+,NA,NA,NA,NA,+,NA,NA,NA,+,0.43630777030435686,47.4208646315594,69,1241.4310887661659,-2336.77755528079,36.4745521242271,4.88168462631293e-09
-1.1730379326692635,+,NA,NA,+,NA,NA,NA,+,NA,NA,+,NA,NA,NA,NA,+,NA,NA,+,+,0.4343600815436446,47.217336126537234,67,1238.5716366800496,-2336.666301736369,36.585805668647936,4.61754693852073e-09
-1.1578284981240476,+,NA,NA,NA,NA,NA,+,+,NA,+,+,NA,NA,NA,NA,+,NA,NA,NA,+,0.43668636613916023,47.460443682550284,70,1241.9880618379257,-2336.581972336038,36.67013506897911,4.4268970489999e-09
-1.1478934067775795,+,NA,NA,NA,NA,NA,NA,+,NA,+,+,NA,NA,NA,NA,NA,+,NA,+,+,0.43598831315524855,47.38750347207375,69,1240.9614087733762,-2336.5356950705545,36.71641233446235,4.32564068851707e-09
-1.1556789441611488,+,NA,+,NA,+,NA,NA,+,NA,+,+,NA,NA,NA,NA,NA,NA,NA,NA,+,0.4356253789299108,47.34955548241205,69,1240.4281295567287,-2336.4923976642935,36.75970974072334,4.23300254325831e-09
-1.1567794157816251,+,NA,+,NA,NA,NA,NA,+,NA,+,+,NA,NA,NA,+,NA,NA,NA,NA,+,0.43810265566831597,47.60840885314997,72,1244.0749676048765,-2336.446022175566,36.80608522945067,4.13597799978857e-09
-1.1501913560273094,+,NA,NA,NA,+,+,NA,+,NA,+,+,NA,NA,NA,NA,NA,NA,NA,NA,+,0.4327361475604694,47.047586932236094,65,1236.1950143601605,-2336.240574600331,37.011532804685885,3.73220805505579e-09
-1.1553134296247192,+,NA,NA,NA,+,NA,NA,+,NA,+,+,NA,NA,NA,NA,+,NA,NA,NA,+,0.4346417793243532,47.246779096072444,67,1238.9845948573561,-2336.1183096819987,37.13379772301823,3.51088299444039e-09
-1.1526483926092523,+,NA,NA,NA,NA,+,+,+,NA,+,+,NA,NA,NA,NA,NA,NA,NA,NA,+,0.4345580236300095,47.23805883964323,67,1238.8617907211005,-2336.0988608673265,37.15324653769039,3.47690720305107e-09
-1.1488807050902932,+,NA,NA,NA,NA,NA,+,+,+,NA,+,NA,NA,NA,NA,NA,+,NA,NA,+,0.43796743002152494,47.59473370452385,72,1243.875485305663,-2336.074100195391,37.178007209625775,3.43412728504242e-09
-1.153759793372352,+,NA,NA,NA,NA,NA,+,+,NA,NA,+,NA,NA,NA,+,NA,NA,+,NA,+,0.43943230168573055,47.7475771207545,74,1246.0389968122688,-2335.8948865463226,37.35722085869429,3.1397902658377e-09
-1.1779194075279458,+,+,NA,NA,NA,NA,NA,+,NA,NA,+,+,NA,NA,NA,NA,+,NA,NA,+,0.43873185447189356,47.674186943148115,73,1245.0037815106446,-2335.631165896959,37.62094150805797,2.75191127314483e-09
-1.1568056046729787,+,NA,NA,NA,+,NA,NA,+,+,NA,+,+,NA,NA,NA,NA,NA,NA,NA,+,0.4362396855495173,47.41395231405512,70,1241.3309652405708,-2335.526800442319,37.72530696269769,2.61199148477434e-09
-1.1551973083374873,+,+,NA,NA,NA,NA,NA,+,+,NA,+,NA,+,NA,NA,NA,NA,NA,NA,+,0.436893127933082,47.4823527421407,71,1242.2923985011596,-2335.346022566766,37.90608483825099,2.38625218946639e-09
-1.1580536316026255,+,NA,NA,NA,NA,NA,NA,+,NA,+,+,NA,NA,NA,+,+,NA,NA,NA,+,0.43817071425228793,47.61545030549935,73,1244.1753844939517,-2335.0277591593504,38.22434824566653,2.03519636863726e-09
-1.1307348026240045,+,NA,NA,NA,NA,NA,NA,+,+,NA,+,NA,NA,NA,NA,NA,NA,+,+,+,0.43709227997546385,47.50300810725096,71,1242.5856398961034,-2335.0218059701056,38.230301434911325,2.0291474211693e-09
-1.1639863777254853,+,NA,NA,NA,+,NA,NA,+,NA,NA,+,NA,NA,NA,+,NA,NA,+,NA,+,0.43306774877400245,47.0823013197768,66,1236.6797584233134,-2334.890082763869,38.362024641147855,1.89981043880159e-09
-1.15049812472081,+,NA,NA,NA,+,NA,NA,+,NA,NA,+,NA,+,NA,NA,NA,NA,+,NA,+,0.43325246512823123,47.1017677389045,66,1236.9499050041884,-2334.8625173266846,38.389590078332276,1.8738055071366e-09
-1.1882464196921734,+,NA,NA,+,NA,+,NA,+,NA,NA,+,NA,NA,NA,NA,NA,NA,+,NA,+,0.4369073769709225,47.48340812171205,71,1242.3133760498476,-2334.4902352111885,38.76187219382837,1.55555179659749e-09
-1.1638575476982551,+,NA,NA,NA,NA,NA,NA,+,+,NA,+,+,NA,NA,+,NA,NA,NA,NA,+,0.4355566007572469,47.342599609401404,69,1240.3271086584386,-2334.4799594333704,38.77214797164652,1.54758004080855e-09
-1.1619276796118445,+,+,NA,NA,NA,NA,NA,+,NA,NA,+,+,+,NA,NA,NA,NA,NA,NA,+,0.4362590999429451,47.415881540184905,70,1241.3595142690704,-2334.4034988669873,38.848608538029566,1.48953227860609e-09
-1.1694048599531206,+,NA,NA,NA,+,NA,NA,+,NA,NA,+,+,NA,NA,NA,NA,+,NA,NA,+,0.4350442740579792,47.28905235919355,69,1239.5749939217533,-2334.29277590111,38.959331503906924,1.40931064525607e-09
-1.1379559773994292,+,NA,NA,NA,NA,NA,NA,+,+,NA,+,NA,+,NA,NA,NA,NA,NA,+,+,0.43494733194076973,47.27927142582996,69,1239.4327560130962,-2334.084912158661,39.16719524635573,1.27019293917173e-09
-1.1647163429445662,+,+,NA,NA,NA,NA,NA,+,+,NA,+,+,NA,NA,NA,NA,NA,NA,NA,+,0.43739780635160885,47.53478708559922,72,1243.0357138918428,-2333.822537263493,39.42957014152398,1.11402698190826e-09
-1.1420729387778161,+,NA,NA,NA,NA,NA,NA,+,+,NA,+,NA,NA,NA,NA,+,NA,+,NA,+,0.438020237515245,47.60003869376829,73,1243.9533802024748,-2333.688247862879,39.563859542137834,1.04168194503714e-09
-1.1455382830873173,+,NA,NA,NA,+,NA,NA,+,+,NA,+,NA,+,NA,NA,NA,NA,NA,NA,+,0.4346821803066091,47.25145915949836,69,1239.0438380235832,-2333.295849168401,39.95625823661567,8.5610462435917e-10
-1.1632862704675346,+,NA,NA,NA,NA,NA,NA,+,+,NA,+,+,NA,NA,NA,+,NA,NA,NA,+,0.4373762273928451,47.53276081723943,72,1243.0039176884954,-2333.2784717087256,39.97363569629124,8.48698384567413e-10
-1.1874078302533022,+,NA,NA,+,NA,NA,NA,+,NA,NA,+,NA,NA,+,NA,NA,NA,+,NA,+,0.4370408244701327,47.497329865135946,72,1242.5098643064355,-2333.0230968907945,40.22901051422241,7.46963599170091e-10
-1.150719717156349,+,NA,NA,NA,+,NA,NA,+,NA,NA,+,NA,NA,NA,NA,NA,+,+,NA,+,0.43506229518657535,47.290920331986705,70,1239.6014380362171,-2332.6448624427408,40.60724496227613,6.18253909924167e-10
-1.1512013173787046,+,NA,NA,NA,NA,NA,NA,+,NA,+,+,NA,NA,NA,NA,+,NA,NA,+,+,0.43338280911700144,47.11522348904376,67,1237.1405853116155,-2332.5919601440696,40.66014726094727,6.02114773761654e-10
-1.140207966616007,+,NA,NA,NA,NA,NA,+,+,NA,NA,+,NA,NA,NA,NA,NA,+,+,NA,+,0.4367795767566871,47.47057177876848,72,1242.1252465091193,-2332.493508290866,40.75859911415091,5.7319281135468e-10
-1.1558734531282553,+,NA,NA,NA,+,NA,NA,+,NA,NA,+,NA,+,NA,NA,NA,+,NA,NA,+,0.4337910277122119,47.15829219233369,68,1237.7380524978084,-2332.4216751901595,40.83043221485741,5.52971025078953e-10
-1.1548171547463846,+,+,NA,NA,NA,NA,NA,+,NA,NA,+,NA,NA,NA,NA,NA,+,NA,+,+,0.43385809173724266,47.16508597426448,68,1237.8362483446442,-2332.345019241114,40.9070881639027,5.32177792398366e-10
-1.1441574382862114,+,NA,NA,NA,NA,NA,NA,+,+,NA,+,NA,+,+,NA,NA,NA,NA,NA,+,0.43357915059650776,47.13611923438841,68,1237.4278962091362,-2332.3376881982995,40.91441920671741,5.30230654126473e-10
-1.1437244404529923,+,NA,NA,NA,NA,NA,NA,+,+,NA,+,NA,NA,+,NA,NA,+,NA,NA,+,0.43430538505781935,47.21186551157411,69,1238.4914775662846,-2332.2915944683587,40.96051293665823,5.18150242359567e-10
-1.1502590261161532,+,NA,NA,NA,NA,NA,NA,+,+,NA,+,+,NA,NA,NA,NA,NA,NA,+,+,0.43506376404264036,47.29110746567402,70,1239.6035934654806,-2331.9983991915124,41.253708213504524,4.47496002604276e-10
-1.1523727662681198,+,NA,NA,NA,NA,NA,NA,+,+,NA,+,+,NA,+,NA,NA,NA,NA,NA,+,0.4345799101159329,47.24041195253758,69,1238.8938793327432,-2331.9662049451845,41.285902459832414,4.40350271489829e-10
-1.1534734278677272,+,NA,NA,NA,NA,NA,NA,+,+,NA,+,NA,+,NA,+,NA,NA,NA,NA,+,0.43407377904719535,47.187963635793416,69,1238.1521388418676,-2331.715758957831,41.5363484471859,3.88521103232204e-10
-1.2009378214214017,+,NA,+,+,NA,NA,NA,+,NA,NA,+,NA,+,NA,NA,NA,NA,NA,NA,+,0.4310469488878008,46.87093351283987,65,1233.7300858294104,-2331.6520632025113,41.600044202505615,3.76342491503275e-10
