(Intercept),mgmt_highest,"s(calcite, k = 6, bs = ""cr"")","s(currents_velocity_mean, k = 6, bs = ""cr"")","s(dhw_max_cumul, k = 6, bs = ""cr"")","s(diffuse_atn_max, k = 6, bs = ""cr"")","s(dissolved_oxygen, k = 6, bs = ""cr"")","s(gebco_depth, k = 6, bs = ""cr"")","s(method_cat, bs = ""re"")","s(par_max, k = 6, bs = ""cr"")","s(ph_mean, k = 6, bs = ""cr"")","s(region, bs = ""re"")","s(score_cn, k = 6, bs = ""cr"")","s(score_cy, k = 6, bs = ""cr"")","s(sst_annualtrend, k = 6, bs = ""cr"")","s(sst_kurtosis, k = 6, bs = ""cr"")","s(sst_max, k = 6, bs = ""cr"")","s(sst_range, k = 6, bs = ""cr"")","s(sst_skewness, k = 6, bs = ""cr"")","s(sst_var, k = 6, bs = ""cr"")","te(longitude, latitude, bs = ""gp"", k = c(10, 10), m = 2)",R^2,Dev_exp,df,logLik,AICc,delta,weight
-1.1642205903122973,+,+,NA,NA,NA,NA,NA,+,NA,+,+,NA,+,NA,NA,+,NA,NA,NA,+,0.4478118399986406,48.62080858152327,74,1258.524698006719,-2359.9434934444544,33.7935698915021,2.35687857460267e-08
-1.2045221118438512,+,NA,NA,+,NA,NA,NA,+,NA,NA,+,+,+,NA,NA,+,NA,NA,NA,+,0.4479249573140405,48.63247959761631,75,1258.6945384117353,-2359.937228049723,33.79983528623325,2.34950674019296e-08
-1.1914715918303895,+,NA,NA,+,NA,NA,NA,+,NA,NA,+,NA,NA,+,+,NA,NA,+,NA,+,0.4483782387563924,48.67977019395827,75,1259.3754687822843,-2359.923781594949,33.81328174100736,2.33376345427874e-08
-1.1779289354487983,+,NA,NA,+,NA,NA,NA,+,+,NA,+,NA,+,+,NA,NA,NA,NA,NA,+,0.4460639880869758,48.43892683454229,72,1255.9047924345584,-2359.9198375049355,33.817225831021005,2.3291657026882e-08
-1.1669925562954702,+,NA,NA,+,NA,NA,NA,+,NA,NA,+,NA,+,NA,+,NA,NA,NA,+,+,0.44704881180666733,48.54173929407133,73,1257.379954635321,-2359.8659056767065,33.87115765925,2.26719689818132e-08
-1.1507110853407372,+,NA,NA,NA,NA,+,NA,+,+,+,+,NA,NA,NA,+,NA,NA,NA,NA,+,0.4480735093671916,48.64821644279981,75,1258.917635298993,-2359.7580969864334,33.978966349523034,2.14822061101991e-08
-1.2085083212284338,+,NA,+,+,NA,NA,NA,+,NA,NA,+,+,NA,NA,+,NA,NA,NA,NA,+,0.4482806362318684,48.66956670635217,75,1259.2288006463702,-2359.716564582798,34.020498753158336,2.1040702326842e-08
-1.2109018341088693,+,NA,NA,+,NA,+,NA,+,NA,NA,+,+,NA,NA,+,NA,NA,NA,NA,+,0.4482656955377041,48.668012242315406,75,1259.206351429299,-2359.6934616697918,34.043601666164705,2.07990499745259e-08
-1.1936954791592267,+,+,NA,+,NA,NA,NA,+,NA,NA,+,NA,NA,+,NA,NA,+,NA,NA,+,0.44666147998396977,48.50091017131324,73,1256.799459143491,-2359.6157572666143,34.121306069342154,2.00064577667407e-08
-1.1710881386667453,+,NA,NA,+,NA,NA,NA,+,+,NA,+,NA,NA,+,NA,NA,NA,+,NA,+,0.44812202188849515,48.652969389457056,75,1258.9905048720475,-2359.613191238523,34.12387209743338,1.99808056599486e-08
-1.1833346545769345,+,NA,NA,+,+,NA,NA,+,+,NA,+,NA,NA,NA,NA,+,NA,NA,NA,+,0.4464210012908538,48.475770371249176,73,1256.4392573464156,-2359.5886306300467,34.14843270590973,1.97369357506047e-08
-1.152592863368038,+,NA,NA,NA,NA,NA,NA,+,NA,+,+,+,+,NA,+,NA,NA,NA,NA,+,0.4508434315363823,48.93631173435478,79,1263.0885655539166,-2359.5318310921493,34.20523224380713,1.91842959012122e-08
-1.1973171981565682,+,NA,+,+,NA,NA,NA,+,NA,NA,+,+,+,NA,NA,NA,NA,NA,NA,+,0.44637579209864264,48.471095754432184,73,1256.3715580837327,-2359.5237803992013,34.21328293675515,1.9107227680559e-08
-1.1841031869648175,+,NA,NA,+,+,NA,NA,+,NA,+,+,NA,NA,NA,NA,+,NA,NA,NA,+,0.4461229523405392,48.444555839737475,72,1255.9930408368098,-2359.5052558449497,34.23180749100675,1.89310683204692e-08
-1.1552950598157812,+,NA,NA,NA,NA,NA,+,+,NA,+,+,NA,NA,NA,NA,NA,+,+,NA,+,0.4500634009651533,48.855180960977464,78,1261.9118764956306,-2359.4662931294038,34.2707702065527,1.85658345812192e-08
-1.1533008791073949,+,+,NA,NA,NA,+,NA,+,NA,+,+,NA,+,NA,NA,NA,NA,NA,NA,+,0.4454424367260976,48.37392132353419,71,1254.97512329853,-2359.4634591121667,34.27360422378979,1.85395452641005e-08
-1.1497214228079202,+,+,NA,NA,NA,NA,+,+,NA,+,+,NA,+,NA,NA,NA,NA,NA,NA,+,0.44833754404221393,48.67555318084047,75,1259.3143133383048,-2359.463325948982,34.27373738697452,1.85383109127481e-08
-1.1970674609616418,+,+,NA,+,NA,+,NA,+,NA,+,+,NA,NA,NA,NA,NA,NA,NA,NA,+,0.4460079542526101,48.43266993356841,72,1255.8209385265225,-2359.4307226468945,34.306340689061926,1.82385557276664e-08
-1.1636129741172911,+,NA,NA,NA,+,NA,NA,+,NA,+,+,+,NA,NA,+,NA,NA,NA,NA,+,0.44750171901105384,48.58838682182219,74,1258.0592441079045,-2359.4183604196105,34.318702916345956,1.81261688379386e-08
-1.1536677453266913,+,+,NA,NA,NA,NA,NA,+,NA,+,+,NA,+,+,NA,NA,NA,NA,NA,+,0.44500406896215683,48.32820619774944,71,1254.3200726009688,-2359.2946651974157,34.44239813854074,1.7039072261554e-08
-1.1360953003676082,+,NA,NA,NA,+,NA,NA,+,+,+,+,NA,NA,NA,NA,NA,NA,NA,+,+,0.44461217046768287,48.287351324423724,70,1253.7348985792557,-2359.2593083625693,34.477754973387164,1.67404953889601e-08
-1.1893645253550837,+,NA,NA,+,+,NA,NA,+,NA,NA,+,NA,NA,NA,NA,+,+,NA,NA,+,0.4453126984633974,48.36032563141532,71,1254.781202147879,-2359.25276386616,34.4842994697965,1.66858058606332e-08
-1.17623445748782,+,NA,NA,+,NA,NA,+,+,NA,NA,+,+,NA,NA,NA,NA,NA,NA,+,+,0.4469749044678819,48.533425908574614,74,1257.2691580751307,-2359.217227728277,34.5198356076794,1.63919496712047e-08
-1.1977726640841841,+,+,NA,+,NA,NA,NA,+,NA,NA,+,NA,+,+,NA,NA,NA,NA,NA,+,0.4450818502697712,48.33634526636354,71,1254.4362630435178,-2359.213249089959,34.52381424599753,1.63593732648471e-08
-1.1883646577764695,+,+,NA,+,NA,NA,NA,+,+,NA,+,NA,NA,+,NA,NA,NA,NA,NA,+,0.44652671132376276,48.48678403706641,73,1256.597576187443,-2359.1971943061435,34.53986902981296,1.62285758477202e-08
-1.1808490793219888,+,NA,NA,+,NA,+,+,+,NA,+,+,NA,NA,NA,NA,NA,NA,NA,NA,+,0.4459475692739653,48.42638089315198,72,1255.7305826817726,-2359.1704268078956,34.566636528060826,1.60128236670019e-08
-1.1818428783611121,+,NA,NA,+,NA,NA,+,+,+,NA,+,NA,+,NA,NA,NA,NA,NA,NA,+,0.4476931533130931,48.60878926446999,75,1258.3465328505133,-2359.1208638580965,34.616199477859936,1.56208788231563e-08
-1.1470667131469667,+,NA,NA,NA,NA,NA,NA,+,+,+,+,NA,NA,+,+,NA,NA,NA,NA,+,0.44755529315595743,48.59416640759846,74,1258.1396337146969,-2359.1119816427604,34.62508169319608,1.55516586393489e-08
-1.1587400414160627,+,+,+,NA,NA,NA,NA,+,NA,+,+,NA,+,NA,NA,NA,NA,NA,NA,+,0.4457514674798283,48.40611397581468,72,1255.4372176222314,-2359.110421515839,34.626641820117584,1.55395320890446e-08
-1.2042189805019803,+,+,NA,+,NA,NA,NA,+,NA,+,+,NA,NA,NA,NA,+,NA,NA,NA,+,0.4480346328413991,48.64379207427631,75,1258.859244362113,-2359.0775587086023,34.65950462735418,1.52862820896382e-08
-1.1884827981629396,+,NA,NA,+,NA,NA,+,+,NA,NA,+,NA,+,NA,+,NA,NA,NA,NA,+,0.449531633613825,48.800483129475886,77,1261.1106529780718,-2359.0509163040733,34.68614703188314,1.50840007407331e-08
-1.151838945772865,+,NA,NA,NA,NA,+,+,+,NA,+,+,NA,NA,NA,NA,NA,NA,+,NA,+,0.4467329849351057,48.50823399095831,73,1256.9065932625517,-2359.0221827342048,34.7148806017517,1.4868841420789e-08
-1.1770219063940255,+,+,+,NA,NA,NA,NA,+,NA,+,+,NA,NA,NA,NA,NA,NA,+,NA,+,0.4470446223792871,48.540647699397226,74,1257.3736737515544,-2358.934638380465,34.80242495549146,1.4232038658941e-08
-1.128448714586778,+,NA,NA,NA,NA,NA,+,+,NA,+,+,NA,+,NA,NA,NA,NA,NA,+,+,0.44484130603146543,48.31139871015351,71,1254.076988498141,-2358.883987117581,34.85307621837546,1.38761291327334e-08
-1.1982769779525129,+,+,+,+,NA,NA,NA,+,+,NA,+,NA,NA,NA,NA,NA,NA,NA,NA,+,0.44649563331238706,48.48359537912311,73,1256.5510284160182,-2358.8570961635774,34.87996717237911,1.3690806624256e-08
-1.1361932471230956,+,NA,NA,NA,NA,NA,+,+,+,+,+,NA,NA,NA,NA,NA,NA,NA,+,+,0.4463535236518291,48.46892159981703,73,1256.3382138569352,-2358.847675073238,34.88938826271851,1.36264671172901e-08
-1.1918278620609588,+,NA,NA,+,NA,NA,+,+,NA,NA,+,+,NA,+,NA,NA,NA,NA,NA,+,0.44616447729749176,48.448889980403514,73,1256.0551944861425,-2358.847416652137,34.88964668381959,1.36247065477165e-08
-1.1922411384618776,+,NA,NA,+,+,NA,NA,+,NA,NA,+,NA,NA,NA,NA,+,NA,+,NA,+,0.44636483408590377,48.469728027721395,73,1256.3551496562663,-2358.8273359311825,34.909727404774,1.34885940353694e-08
-1.1798275558158997,+,NA,NA,+,NA,NA,+,+,NA,+,+,NA,NA,+,NA,NA,NA,NA,NA,+,0.44583140340027283,48.41424281264289,72,1255.55678791111,-2358.787077807197,34.9499855287595,1.32197956949606e-08
-1.152195573448151,+,NA,+,NA,NA,NA,NA,+,NA,+,+,+,+,NA,NA,NA,NA,NA,NA,+,0.4477502793057383,48.61421745048191,75,1258.4322820992952,-2358.7403853281303,34.996678007826176,1.29147380087606e-08
-1.196858952621463,+,+,NA,+,NA,NA,NA,+,NA,+,+,NA,NA,+,NA,NA,NA,NA,NA,+,0.4456925323225265,48.39977879999067,72,1255.3490718804908,-2358.7022327490854,35.03483058687107,1.26707077238541e-08
-1.1308939603365167,+,NA,NA,NA,NA,NA,NA,+,NA,+,+,NA,+,NA,+,NA,NA,NA,+,+,0.445963475942735,48.42850399841091,72,1255.7543833493166,-2358.6896976769553,35.047365659001116,1.25915419525379e-08
-1.187910656576751,+,NA,+,+,NA,NA,NA,+,NA,NA,+,NA,+,NA,NA,NA,NA,+,NA,+,0.4466807002168357,48.503171902774234,73,1256.8282549876308,-2358.677646866549,35.05941646940755,1.2515900922916e-08
-1.1680158377641625,+,NA,NA,+,NA,NA,NA,+,NA,+,+,NA,NA,NA,NA,NA,+,NA,+,+,0.44434461847705986,48.259333427025354,70,1253.335633091997,-2358.649443307388,35.08762002856838,1.23406430749295e-08
-1.150795227727622,+,+,NA,NA,+,NA,NA,+,+,+,+,NA,NA,NA,NA,NA,NA,NA,NA,+,0.44468771789799877,48.295155018523126,71,1253.847672169845,-2358.6200637970524,35.11699953890411,1.21606870406186e-08
-1.2009343088473206,+,NA,+,+,+,NA,NA,+,NA,NA,+,NA,NA,NA,+,NA,NA,NA,NA,+,0.4452526351410486,48.35410043637647,72,1254.691440225372,-2358.612185879868,35.1248774560886,1.21128808130988e-08
-1.1776751797491178,+,NA,NA,+,NA,NA,NA,+,+,NA,+,NA,NA,NA,NA,+,+,NA,NA,+,0.447518517507729,48.590422563775626,75,1258.0844499156578,-2358.583446313435,35.1536170225213,1.19400659713064e-08
-1.156649520386453,+,+,NA,NA,NA,NA,NA,+,NA,+,+,NA,NA,NA,NA,NA,NA,+,+,+,0.4487575995587263,48.71905424304102,76,1259.9457840186737,-2358.5756221223173,35.16144121363914,1.18934465415361e-08
-1.1987307426766096,+,NA,NA,+,NA,+,NA,+,NA,NA,+,+,+,NA,NA,NA,NA,NA,NA,+,0.4460445139255844,48.43658267304828,73,1255.875648642365,-2358.5539684270925,35.18309490886395,1.17653725779614e-08
-1.169973855603013,+,NA,NA,NA,NA,NA,+,+,NA,+,+,+,NA,NA,NA,+,NA,NA,NA,+,0.4481199039671888,48.652721467473995,76,1258.987323456112,-2358.49777618861,35.23928714734666,1.14394118254604e-08
-1.2176017283126113,+,+,+,+,NA,NA,NA,+,NA,NA,+,+,NA,NA,NA,NA,NA,NA,NA,+,0.4463112529861962,48.46420287495312,73,1256.2749224866484,-2358.4944180583016,35.2426452776549,1.14202204239961e-08
-1.1745423906245616,+,NA,NA,+,NA,+,NA,+,+,NA,+,NA,NA,NA,NA,NA,NA,+,NA,+,0.44770243435268076,48.60932191384026,75,1258.360463596638,-2358.480597151165,35.25646618479141,1.13415735766875e-08
-1.1840818785938214,+,NA,NA,+,NA,+,NA,+,NA,NA,+,NA,+,NA,NA,NA,NA,+,NA,+,0.44649137123686655,48.48341646507339,73,1256.5446450029579,-2358.464088061886,35.27297527407063,1.12483393836145e-08
-1.1530938633932697,+,NA,NA,NA,NA,NA,+,+,NA,+,+,NA,NA,+,NA,NA,NA,+,NA,+,0.44659350004547316,48.49369898929247,73,1256.6976193013095,-2358.456205527242,35.280857808714245,1.12040939200513e-08
-1.1604064359642137,+,NA,NA,+,NA,NA,+,+,NA,NA,+,NA,NA,NA,NA,NA,+,NA,+,+,0.44377924456394957,48.200484826953264,70,1252.4925625398303,-2358.4098354948865,35.32722784107,1.09473150349724e-08
-1.1714431702337273,+,+,NA,NA,NA,+,NA,+,NA,+,+,NA,NA,NA,NA,NA,NA,+,NA,+,0.4466780084937446,48.50246893260287,74,1256.8242221750834,-2358.3717173762825,35.36534595967396,1.07406452305431e-08
-1.1775814560351414,+,NA,+,+,NA,NA,NA,+,+,NA,+,NA,NA,NA,NA,NA,NA,+,NA,+,0.4477646798834187,48.61580063935838,75,1258.4538995562216,-2358.369633607108,35.36742972884849,1.07294605454074e-08
-1.1975751475964287,+,NA,NA,+,+,+,NA,+,NA,NA,+,NA,NA,NA,+,NA,NA,NA,NA,+,0.4452137240175351,48.350073560289566,72,1254.633294495998,-2358.3077673587686,35.42929597718785,1.04026455733539e-08
-1.1967223686197226,+,NA,NA,+,NA,NA,NA,+,NA,+,+,NA,NA,NA,NA,+,NA,+,NA,+,0.44865161951679167,48.707976921751204,76,1259.7864185377457,-2358.3020627674196,35.43500056853691,1.03730164280105e-08
-1.1424603793272992,+,NA,NA,NA,+,NA,NA,+,+,NA,+,+,NA,NA,NA,NA,NA,+,NA,+,0.44891247864371053,48.735448114754945,77,1260.1787356237385,-2358.275953349499,35.46110998645736,1.02384797964875e-08
-1.2152015668958092,+,+,NA,+,NA,+,NA,+,NA,NA,+,+,NA,NA,NA,NA,NA,NA,NA,+,0.4462880019587273,48.461789577246265,73,1256.2401110566207,-2358.250249734642,35.48681360131468,1.01077387546523e-08
-1.1779844379591589,+,NA,NA,+,NA,NA,NA,+,+,NA,+,NA,NA,NA,NA,+,NA,+,NA,+,0.44877290188918095,48.72084303299944,77,1259.968797139607,-2358.1892137650766,35.54784957087986,9.80393032654398e-09
-1.168657048291074,+,+,NA,NA,+,NA,NA,+,NA,+,+,+,NA,NA,NA,NA,NA,NA,NA,+,0.4441500650864644,48.23896024451894,70,1253.045423481542,-2358.1657907612007,35.57127257475577,9.68978131045011e-09
-1.190832027035824,+,+,NA,+,NA,NA,+,+,+,NA,+,NA,NA,NA,NA,NA,NA,NA,NA,+,0.44821638419287724,48.66289158469908,76,1259.1322627278148,-2358.1636342837364,35.573429052220035,9.67933904357525e-09
-1.148586301839448,+,NA,NA,NA,+,+,NA,+,NA,+,+,NA,NA,NA,NA,NA,NA,+,NA,+,0.44448113242638154,48.273506818778934,71,1253.5393276334228,-2358.1432034828763,35.593859853080176,9.58096404483615e-09
-1.1864935312485148,+,NA,NA,+,+,+,NA,+,NA,NA,+,NA,NA,NA,NA,NA,+,NA,NA,+,0.4447653183096345,48.30332330130362,71,1253.9635263272073,-2358.019183480882,35.71787985507444,9.00489408633195e-09
-1.1435876996814893,+,NA,NA,NA,+,NA,+,+,+,+,+,NA,NA,NA,NA,NA,NA,NA,NA,+,0.446069888848478,48.439357214376535,73,1255.9136233414406,-2357.9416081756453,35.79545516031112,8.66230249528781e-09
-1.203715792163996,+,+,NA,+,NA,NA,NA,+,NA,NA,+,NA,NA,NA,NA,+,+,NA,NA,+,0.44656258572081564,48.49066760901074,74,1256.6513111004544,-2357.9389321989634,35.798131136993106,8.65072018576841e-09
-1.1287869429661088,+,NA,NA,NA,+,NA,NA,+,NA,+,+,NA,+,NA,NA,NA,NA,NA,+,+,0.44267103850899836,48.08502833776097,68,1250.84251834532,-2357.8938955412054,35.843167794751025,8.4580973353854e-09
-1.1861386697646177,+,NA,NA,+,NA,NA,+,+,NA,+,+,NA,NA,NA,NA,+,NA,NA,NA,+,0.44759193571377687,48.59769970577564,75,1258.1946214582897,-2357.8242999213307,35.912763414625715,8.16883608879933e-09
-1.2049525831266334,+,+,NA,+,NA,NA,+,+,NA,NA,+,+,NA,NA,NA,NA,NA,NA,NA,+,0.44724571985044503,48.561528242993326,75,1257.6752172973786,-2357.812093291468,35.92497004448842,8.11913094688902e-09
-1.1359653183339598,+,NA,NA,NA,+,NA,NA,+,NA,+,+,NA,+,NA,+,NA,NA,NA,NA,+,0.446402674626452,48.474181133232634,74,1256.4118131092873,-2357.783659070737,35.95340426521943,8.00451703598872e-09
-1.170194490171869,+,NA,NA,NA,+,NA,NA,+,NA,+,+,+,NA,NA,NA,+,NA,NA,NA,+,0.4460634811699241,48.43843573014008,73,1255.9040338017298,-2357.78109020265,35.95597313330654,7.99424236178871e-09
-1.1499718510035941,+,NA,NA,NA,+,NA,NA,+,NA,+,+,NA,NA,+,NA,NA,NA,+,NA,+,0.4443882176021272,48.26381312998492,71,1253.4006825704173,-2357.7413752545085,35.99568808144795,7.83706266216097e-09
-1.1967695444827076,+,NA,+,+,NA,NA,NA,+,NA,NA,+,NA,NA,NA,+,NA,NA,+,NA,+,0.44759194426623994,48.59797619513952,75,1258.19463429299,-2357.7208577744796,36.01620556147691,7.75707526031261e-09
-1.170017350817362,+,+,NA,NA,NA,NA,NA,+,+,+,+,NA,NA,NA,NA,+,NA,NA,NA,+,0.4491009342744545,48.75504413253866,77,1260.4622775855757,-2357.696256735901,36.040806600055475,7.66224364121228e-09
-1.158470763790356,+,NA,NA,+,NA,NA,+,+,NA,NA,+,NA,NA,NA,NA,NA,NA,+,+,+,0.4465562391257629,48.48981716096491,74,1256.641804520314,-2357.5852806989797,36.151782636976804,7.2486614624813e-09
-1.1538457526946133,+,NA,NA,NA,NA,NA,+,+,+,+,+,NA,NA,NA,NA,+,NA,NA,NA,+,0.4480454329344713,48.645225152270974,76,1258.8754652435005,-2357.5742044718672,36.16285886408923,7.20862850801529e-09
-1.1723688159273193,+,+,NA,NA,NA,NA,NA,+,NA,+,+,NA,NA,+,NA,NA,NA,+,NA,+,0.446346562130317,48.46793608692376,74,1256.3277901203132,-2357.4680878723943,36.26897546356213,6.83612063876249e-09
-1.193366649625987,+,NA,+,+,+,NA,NA,+,NA,NA,+,NA,NA,NA,NA,NA,NA,+,NA,+,0.44548385466754425,48.3779145732317,72,1255.0370406863624,-2357.4279256001446,36.30913773581187,6.70021272932865e-09
-1.152167118729753,+,NA,NA,NA,+,NA,NA,+,+,+,+,NA,NA,NA,NA,+,NA,NA,NA,+,0.446147714926287,48.4474227046648,73,1256.0301043738702,-2357.4241459122086,36.31291742374788,6.68756233012321e-09
-1.1838543938312251,+,+,NA,NA,NA,NA,NA,+,NA,+,+,+,NA,NA,NA,NA,+,NA,NA,+,0.44938156169474364,48.78413100765405,78,1260.8846769312086,-2357.365832764674,36.37123057128247,6.49539106715636e-09
-1.176818697756135,+,NA,NA,+,NA,+,NA,+,+,NA,+,NA,NA,NA,NA,NA,+,NA,NA,+,0.4470414797607408,48.5407967944876,75,1257.3689622983754,-2357.306011716024,36.43105161993253,6.30398727805568e-09
-1.2060322229985094,+,+,+,+,NA,NA,NA,+,NA,NA,+,NA,NA,NA,NA,NA,+,NA,NA,+,0.4460858301110542,48.44101671593578,73,1255.9374810385968,-2357.250888415061,36.48617492089534,6.13261153185164e-09
-1.1989012831811483,+,+,NA,+,NA,NA,NA,+,+,NA,+,NA,NA,NA,NA,+,NA,NA,NA,+,0.4477395950461496,48.61322599782103,76,1258.4162437652074,-2357.2136469920442,36.52341634391223,6.01947455620409e-09
-1.1526280327631764,+,NA,NA,NA,NA,NA,NA,+,+,+,+,NA,NA,NA,+,+,NA,NA,NA,+,0.44975414869049424,48.8231327449417,78,1261.4458262648452,-2357.1138227387783,36.62324059717821,5.72640449423025e-09
-1.1936660616998853,+,+,NA,+,NA,+,NA,+,+,NA,+,NA,NA,NA,NA,NA,NA,NA,NA,+,0.4459309198331247,48.42478798548719,73,1255.7056713587413,-2357.105628063287,36.63143527266948,5.70298948331124e-09
-1.157808665134738,+,NA,NA,+,NA,NA,+,+,+,NA,+,NA,NA,NA,NA,NA,NA,NA,+,+,0.4462084846058486,48.45377626511873,74,1256.121068751382,-2357.078742688865,36.65832064709139,5.62683896008563e-09
-1.1592973836311304,+,NA,NA,NA,NA,NA,+,+,NA,+,+,NA,NA,NA,NA,+,NA,+,NA,+,0.44778132068441756,48.61748113936954,76,1258.4788806310987,-2357.023950890043,36.71311244591334,5.47477906513429e-09
-1.1921524682276314,+,NA,NA,+,NA,NA,NA,+,NA,NA,+,NA,+,NA,NA,+,+,NA,NA,+,0.445982913279254,48.4306304822044,73,1255.7834677759529,-2356.9574454474896,36.77961788846687,5.2957213401618e-09
-1.2143433417261027,+,+,NA,+,NA,NA,NA,+,NA,NA,+,NA,NA,NA,+,+,NA,NA,NA,+,0.4494652126323565,48.792948297892096,78,1261.010629661124,-2356.8087090731055,36.92835426285092,4.91617610074173e-09
-1.14882027858642,+,NA,NA,NA,+,NA,NA,+,NA,NA,+,+,+,NA,NA,NA,NA,+,NA,+,0.44509803500574396,48.338060663311516,72,1254.460441999989,-2356.7582723241717,36.97879101178478,4.79374833378418e-09
-1.180558215430904,+,+,NA,NA,NA,NA,NA,+,NA,+,+,NA,NA,NA,NA,+,NA,+,NA,+,0.4480235347667757,48.64266712375044,76,1258.8425762667603,-2356.746746286466,36.990317049490386,4.76620132496834e-09
-1.1425753882512355,+,NA,NA,NA,NA,NA,+,+,+,NA,+,NA,NA,NA,+,NA,NA,+,NA,+,0.4505091007397303,48.902304501724196,80,1262.584017467069,-2356.7370428627623,37.00002047319413,4.7431330949645e-09
-1.15008612207418,+,NA,+,NA,NA,NA,NA,+,+,+,+,NA,NA,NA,+,NA,NA,NA,NA,+,0.44889323513527,48.73361848479946,77,1260.1497881528646,-2356.7090986646795,37.027964671277005,4.67732239701423e-09
-1.2024783500776517,+,NA,NA,+,NA,NA,+,+,NA,NA,+,+,NA,NA,NA,+,NA,NA,NA,+,0.4468037422518183,48.51561030663224,75,1257.0126208498668,-2356.707568849474,37.02949448648269,4.6737460455154e-09
-1.1598286066786607,+,NA,NA,NA,+,NA,+,+,NA,+,+,+,NA,NA,NA,NA,NA,NA,NA,+,0.4452271951850867,48.35134584902949,72,1254.6534242900648,-2356.6803359147675,37.05672742118895,4.61053745056747e-09
-1.1978199963362812,+,NA,+,+,+,NA,NA,+,NA,NA,+,NA,NA,NA,NA,NA,+,NA,NA,+,0.4413124023618763,47.94313136952278,67,1248.8240717314777,-2356.660482929823,37.07658040613342,4.56499738576788e-09
-1.1999952430107983,+,+,NA,+,NA,+,NA,+,NA,NA,+,NA,NA,NA,NA,NA,+,NA,NA,+,0.44581672446889087,48.413007445232495,73,1255.5348294799974,-2356.63413364894,37.10292968701651,4.50524962840873e-09
-1.1792451542676528,+,NA,NA,NA,NA,NA,NA,+,NA,+,+,+,NA,NA,NA,+,+,NA,NA,+,0.4438823304655449,48.21105882647174,71,1252.646217597947,-2356.5943705876725,37.142692748283935,4.41656290509854e-09
-1.153073274436971,+,+,NA,NA,NA,NA,NA,+,+,+,+,NA,NA,NA,NA,NA,NA,NA,+,+,0.446576533117346,48.4921129413788,74,1256.6722033226317,-2356.575987082403,37.16107625355335,4.37615295502544e-09
-1.16730328783587,+,NA,NA,+,NA,NA,+,+,NA,NA,+,NA,+,NA,NA,NA,NA,NA,+,+,0.44430820874061194,48.255932079686175,71,1253.2813140236349,-2356.517493226005,37.21957010995129,4.25001745280071e-09
-1.15060714416364,+,NA,+,NA,NA,NA,+,+,+,+,+,NA,NA,NA,NA,NA,NA,NA,NA,+,0.4474470139948995,48.58287665610288,76,1257.977165638274,-2356.506593207001,37.2304701289554,4.2269178210818e-09
-1.1960544063816843,+,NA,+,+,NA,NA,+,+,NA,NA,+,NA,NA,NA,+,NA,NA,NA,NA,+,0.4464755638423755,48.481773125304514,74,1256.5209703170806,-2356.294623121866,37.44244021409031,3.80185093917604e-09
-1.1294972560836545,+,NA,NA,NA,NA,NA,+,+,+,NA,+,NA,NA,NA,NA,NA,+,+,NA,+,0.44924049086676987,48.77023210841718,78,1260.6723107451926,-2356.2869103123335,37.45015302362299,3.78721769708086e-09
-1.1317227158651106,+,NA,NA,NA,NA,NA,+,+,NA,+,+,NA,NA,NA,+,NA,NA,NA,+,+,0.4452687090513857,48.35597110000106,73,1254.7154610059442,-2356.2158022101976,37.52126112575888,3.65493234059557e-09
-1.1528906479775798,+,NA,NA,NA,+,NA,NA,+,NA,+,+,+,NA,NA,NA,NA,NA,NA,+,+,0.4433944261395588,48.16027437063203,70,1251.919221528502,-2356.209427783733,37.52763555222327,3.64330183617118e-09
-1.1975661979169427,+,NA,NA,+,NA,+,NA,+,NA,NA,+,NA,NA,NA,+,NA,NA,+,NA,+,0.44711669454744485,48.54847207514085,75,1257.4817326002851,-2356.186296925181,37.550766410775395,3.60140821229589e-09
-1.2061100916335745,+,NA,NA,+,+,+,NA,+,NA,NA,+,+,NA,NA,NA,NA,NA,NA,NA,+,0.446170622471987,48.449498961067064,74,1256.0643928450604,-2356.1641280400786,37.57293529587787,3.56170903794053e-09
-1.1690920729321428,+,+,NA,NA,NA,NA,+,+,NA,+,+,+,NA,NA,NA,NA,NA,NA,NA,+,0.44643858370457545,48.47751597611943,74,1256.465587919808,-2356.102126208674,37.63493712728268,3.45298674877773e-09
-1.155470731799527,+,NA,NA,NA,NA,NA,NA,+,NA,+,+,+,NA,NA,+,NA,NA,NA,+,+,0.44594574748513094,48.42635492694677,74,1255.7278568378326,-2356.0703032440347,37.66676009192179,3.39847940746145e-09
-1.2011304804854488,+,NA,NA,+,NA,NA,NA,+,NA,NA,+,+,NA,NA,NA,+,+,NA,NA,+,0.44660930447225666,48.49542061825824,75,1256.7212945868232,-2355.9930839873377,37.74397934861872,3.26976615505198e-09
-1.151180040851506,+,NA,NA,NA,NA,NA,+,+,NA,+,+,+,NA,NA,NA,NA,NA,NA,+,+,0.44502635279980485,48.330457193698386,72,1254.3533587410122,-2355.9830534043485,37.754009931607925,3.25340837846157e-09
-1.1383908207702351,+,NA,NA,NA,NA,NA,+,+,+,NA,+,+,NA,NA,NA,NA,NA,+,NA,+,0.4495556191377976,48.80265934204524,79,1261.1467757306264,-2355.9630030664525,37.774060269503934,3.22095535513596e-09
