(Intercept),mgmt_highest,"s(calcite, k = 6, bs = ""cr"")","s(currents_velocity_mean, k = 6, bs = ""cr"")","s(dhw_max_cumul, k = 6, bs = ""cr"")","s(diffuse_atn_max, k = 6, bs = ""cr"")","s(dissolved_oxygen, k = 6, bs = ""cr"")","s(gebco_depth, k = 6, bs = ""cr"")","s(method_cat, bs = ""re"")","s(par_max, k = 6, bs = ""cr"")","s(ph_mean, k = 6, bs = ""cr"")","s(region, bs = ""re"")","s(score_cn, k = 6, bs = ""cr"")","s(score_cy, k = 6, bs = ""cr"")","s(sst_annualtrend, k = 6, bs = ""cr"")","s(sst_kurtosis, k = 6, bs = ""cr"")","s(sst_max, k = 6, bs = ""cr"")","s(sst_range, k = 6, bs = ""cr"")","s(sst_skewness, k = 6, bs = ""cr"")","s(sst_var, k = 6, bs = ""cr"")","te(longitude, latitude, bs = ""gp"", k = c(10, 10), m = 2)",R^2,Dev_exp,df,logLik,AICc,delta,weight
-1.1568560454488273,+,NA,NA,NA,NA,+,+,+,+,NA,+,+,+,NA,NA,NA,NA,NA,NA,+,0.4376366828192684,47.560092242585824,79,1243.3877755199724,-2320.140182090612,90.17370626163074,1.41568191678414e-20
-1.1460924193860225,+,+,NA,NA,+,+,+,+,NA,NA,+,NA,NA,NA,NA,NA,NA,+,NA,+,0.43362052795737405,47.14018438739053,73,1237.4884573363252,-2320.0603216851696,90.2535666670733,1.36026717447893e-20
-1.1686006045933042,+,+,NA,NA,+,NA,NA,+,NA,NA,+,+,NA,+,NA,+,NA,NA,NA,+,0.43205856167219536,46.976801316716404,71,1235.205380550918,-2320.0514682146527,90.2624201375902,1.35425894005976e-20
-1.1507215090830387,+,NA,+,NA,+,NA,+,+,+,NA,+,NA,NA,NA,+,NA,NA,NA,NA,+,0.43646645880868595,47.43811902230895,77,1241.664498566324,-2320.036943633566,90.27694471867699,1.34445954426478e-20
-1.1615221348706812,+,+,+,NA,+,NA,NA,+,NA,NA,+,NA,+,NA,NA,NA,NA,+,NA,+,0.43257613913627424,47.03092338197684,72,1235.961210851086,-2320.0059274072873,90.30796094495554,1.32377035334483e-20
-1.1552609547231567,+,+,+,NA,NA,NA,NA,+,+,NA,+,NA,NA,NA,NA,+,NA,NA,+,+,0.4367603191534766,47.468630432269094,78,1242.096901869118,-2320.0041930045213,90.30969534772157,1.32262287548272e-20
-1.1407135745795727,+,NA,NA,NA,NA,NA,+,+,+,NA,+,NA,NA,+,+,+,NA,NA,NA,+,0.4370704082615333,47.50120908959046,78,1242.553429823367,-2319.9718267071885,90.3420616450544,1.30139093605031e-20
-1.1559868135017761,+,+,+,NA,NA,NA,+,+,NA,NA,+,NA,NA,+,NA,NA,NA,+,NA,+,0.43596767016976157,47.38555952173119,77,1240.9310676967557,-2319.961240437918,90.35264791432473,1.29452069720285e-20
-1.1389657275857379,+,+,NA,NA,+,+,NA,+,NA,NA,+,NA,NA,NA,NA,NA,NA,+,+,+,0.4317163327445642,46.94102138383354,71,1234.7059939624833,-2319.9492829641035,90.36460538813935,1.28680418900511e-20
-1.1535377604289008,+,+,NA,NA,NA,NA,+,+,NA,NA,+,NA,NA,+,NA,+,NA,+,NA,+,0.4358827274106454,47.37672047401148,77,1240.8062304459347,-2319.8962540190087,90.41763433323422,1.2531336060952e-20
-1.1674548078852673,+,+,NA,NA,NA,+,NA,+,NA,NA,+,+,NA,NA,NA,+,NA,NA,+,+,0.43214552117374716,46.98604255032066,72,1235.332321361038,-2319.8631521704897,90.4507361817532,1.23256378106261e-20
-1.1731118242055691,+,+,+,NA,NA,NA,NA,+,+,NA,+,NA,+,NA,NA,+,NA,NA,NA,+,0.4365471086375735,47.446254528604634,77,1241.7831489889566,-2319.8585427785933,90.45534557364954,1.22972636725453e-20
-1.147737589707936,+,NA,+,NA,NA,NA,NA,+,NA,NA,+,+,NA,NA,NA,+,+,NA,+,+,0.433832585512234,47.16265240520455,74,1237.7989004925848,-2319.849629595928,90.46425875631485,1.22425817318824e-20
-1.1649945898716252,+,+,+,NA,+,NA,+,+,NA,NA,+,NA,NA,NA,NA,NA,+,NA,NA,+,0.43426498106891553,47.207778804390635,74,1238.4322694532696,-2319.8445772282757,90.46931112396715,1.22116937507064e-20
-1.1349336555362264,+,NA,+,NA,NA,+,NA,+,+,NA,+,NA,+,NA,NA,NA,NA,NA,+,+,0.435152525125413,47.301046310285635,76,1239.7338536862014,-2319.8251038498447,90.48878450239818,1.2093369263035e-20
-1.154494337425903,+,NA,+,NA,NA,NA,+,+,NA,NA,+,NA,+,NA,NA,+,+,NA,NA,+,0.4348667920377376,47.27122801490023,75,1239.31460274089,-2319.8111763447837,90.5027120074592,1.20094465797703e-20
-1.1616351830077236,+,+,NA,NA,+,+,+,+,NA,NA,+,NA,NA,NA,NA,NA,+,NA,NA,+,0.4320472664554198,46.97588216359337,71,1235.188893566586,-2319.7719998414036,90.54188851083927,1.17764915569985e-20
-1.1509141403699208,+,NA,+,NA,NA,NA,NA,+,NA,NA,+,+,NA,+,NA,+,NA,+,NA,+,0.43624657798914346,47.41472481069199,77,1241.3411005183334,-2319.7532398106155,90.56064854162742,1.16665443443176e-20
-1.1334839049201475,+,NA,NA,NA,+,+,+,+,+,NA,+,NA,NA,NA,NA,NA,NA,NA,+,+,0.43218771080881757,46.9907585444769,72,1235.3939154984637,-2319.7531238940155,90.56076445822737,1.16658681908353e-20
-1.1533531956832865,+,+,+,NA,+,+,NA,+,+,NA,+,NA,NA,NA,NA,NA,NA,NA,NA,+,0.43330586486551737,47.107471425523315,73,1237.028018211801,-2319.747303086573,90.5665852656698,1.16319651643199e-20
-1.1772873675587665,+,NA,+,NA,+,NA,NA,+,NA,NA,+,+,NA,NA,+,+,NA,NA,NA,+,0.4322594969852147,46.99811585163008,72,1235.4987291904752,-2319.7432203015746,90.57066805066825,1.16082439782456e-20
-1.1553462117419806,+,NA,+,NA,+,+,NA,+,+,NA,+,NA,NA,NA,+,NA,NA,NA,NA,+,0.4327400347422563,47.04847879675945,72,1236.2006951112405,-2319.6249524111777,90.68893594106521,1.09417044893811e-20
-1.1458044438987547,+,+,NA,NA,+,+,NA,+,+,NA,+,NA,NA,+,NA,NA,NA,NA,NA,+,0.4308893695999838,46.854580646751394,70,1233.5005147912389,-2319.6174752026186,90.69641314962428,1.09008741579353e-20
-1.1687750577306304,+,NA,+,NA,+,NA,+,+,NA,NA,+,+,NA,NA,NA,+,NA,NA,NA,+,0.4340880838770026,47.189445555345706,74,1238.1730936118518,-2319.6151755115493,90.69871284069359,1.08883470399665e-20
-1.1642620150439549,+,NA,NA,NA,NA,+,NA,+,+,NA,+,NA,+,NA,+,+,NA,NA,NA,+,0.4306271613021101,46.82742797040556,70,1233.1186547314649,-2319.5984371888967,90.71545116334619,1.07976009709336e-20
-1.1561208049099883,+,+,NA,NA,+,+,NA,+,NA,NA,+,NA,NA,+,NA,NA,+,NA,NA,+,0.4296949175324368,46.729617466485465,68,1231.7624290065035,-2319.579874538759,90.73401381348367,1.06978485597172e-20
-1.1327972417497527,+,NA,NA,NA,+,+,NA,+,+,NA,+,NA,NA,+,NA,NA,NA,NA,+,+,0.4306318480980086,46.82776921599846,70,1233.125478677967,-2319.570657566767,90.74323078547604,1.06486611013511e-20
-1.1522411506795407,+,NA,+,NA,NA,NA,NA,+,+,NA,+,NA,NA,+,+,+,NA,NA,NA,+,0.42992327276614706,46.75367008911338,69,1232.0944344623351,-2319.4437560815068,90.87013227073612,9.9939851141199e-21
-1.1337973496764993,+,NA,NA,NA,NA,NA,NA,+,NA,NA,+,NA,NA,+,+,+,NA,+,+,+,0.43526120261832146,47.312144632242244,76,1239.893369863251,-2319.4374864523625,90.87640189988042,9.9627048784357e-21
-1.1435254176818763,+,NA,NA,NA,NA,+,NA,+,NA,NA,+,NA,+,NA,NA,+,+,+,NA,+,0.43101957636440313,46.868451325813396,70,1233.690203318869,-2319.4137524085954,90.90013594364746,9.84517597988896e-21
-1.1728526576183558,+,+,NA,NA,NA,+,+,+,NA,NA,+,+,NA,NA,NA,+,NA,NA,NA,+,0.4334619719709537,47.123785923769354,74,1237.256414114127,-2319.404259513891,90.90962883835209,9.79855709498963e-21
-1.1432844487818674,+,NA,+,NA,NA,+,+,+,+,NA,+,NA,NA,+,NA,NA,NA,NA,NA,+,0.4321196289496002,46.98355141368744,72,1235.2945226550746,-2319.3575585803733,90.9563297718696,9.57240684569968e-21
-1.162648749979231,+,NA,NA,NA,NA,NA,+,+,NA,NA,+,+,NA,+,+,+,NA,NA,NA,+,0.4312219662353145,46.88951320665922,71,1233.9851362260497,-2319.339699923925,90.97418842831803,9.48731216763706e-21
-1.1626149056367003,+,+,+,NA,NA,NA,+,+,NA,NA,+,+,NA,+,NA,NA,NA,NA,NA,+,0.43326091834975733,47.10265048576281,73,1236.9622698976827,-2319.3073324180596,91.006555934183325,9.33500760543219e-21
-1.1480406945753159,+,+,NA,NA,NA,NA,NA,+,NA,NA,+,NA,NA,+,NA,+,NA,+,+,+,0.4342962206512403,47.21094191728118,75,1238.4780476496567,-2319.298722237521,91.01516611472198,9.29490593761226e-21
-1.1457378006262608,+,NA,+,NA,NA,NA,+,+,+,NA,+,NA,NA,+,NA,+,NA,NA,NA,+,0.43338817386247375,47.11626007067684,74,1237.1484343411228,-2319.278747620891,91.03514073135193,9.20253687320543e-21
-1.1627043316331849,+,NA,+,NA,NA,NA,+,+,NA,NA,+,+,+,NA,NA,NA,+,NA,NA,+,0.43725090441916603,47.51999660777577,79,1242.8192806698748,-2319.2561463175025,91.05774203474039,9.09912760583963e-21
-1.1443427109638429,+,+,NA,NA,+,NA,+,+,+,NA,+,NA,NA,+,NA,NA,NA,NA,NA,+,0.43256702592793084,47.030085388050324,72,1235.9478966611648,-2319.2489162739707,91.06497207827215,9.06629344535384e-21
-1.1504247621568129,+,NA,NA,NA,NA,+,NA,+,NA,NA,+,+,+,NA,NA,+,NA,NA,+,+,0.434793047021067,47.26322386296806,75,1239.2064324377916,-2319.2453845096647,91.06850384257814,9.05029756713952e-21
-1.1469366597484572,+,NA,+,NA,NA,+,NA,+,NA,NA,+,NA,+,+,NA,NA,NA,+,NA,+,0.4281879943749368,46.572157806950784,67,1229.5748424000083,-2319.2406540388943,91.07323431334862,9.02891677835347e-21
-1.1358639732689064,+,NA,NA,NA,NA,NA,NA,+,+,NA,+,NA,NA,+,+,+,NA,NA,+,+,0.4345299297044305,47.23566264346452,75,1238.820602965822,-2319.230801753961,91.08308659828208,8.9845484201333e-21
-1.1325225058356212,+,NA,+,NA,NA,NA,+,+,NA,NA,+,NA,NA,+,NA,NA,+,NA,+,+,0.4311707792287056,46.8842561464341,71,1233.9105339793812,-2319.214969062947,91.09891928929574,8.9137044134076e-21
-1.1474924820103907,+,NA,+,NA,+,+,NA,+,NA,NA,+,NA,NA,NA,NA,NA,+,+,NA,+,0.4357307739935914,47.36101593557297,77,1240.5829569777463,-2319.208700913903,91.10518743833973,8.88581193089931e-21
-1.1541570191549722,+,NA,+,NA,+,NA,NA,+,NA,NA,+,+,NA,+,NA,NA,NA,NA,+,+,0.4309530652295471,46.861317325277426,70,1233.5933027822498,-2319.1849583724834,91.1289299797595,8.78094970740254e-21
-1.151805781414565,+,NA,+,NA,+,+,NA,+,+,NA,+,NA,+,NA,NA,NA,NA,NA,NA,+,0.4327586060765355,47.0503825722347,73,1236.2278359092559,-2319.166872708723,91.14701564351981,8.70190299716135e-21
-1.1566668810266834,+,NA,+,NA,NA,+,NA,+,+,NA,+,NA,+,NA,+,NA,NA,NA,NA,+,0.43477502611516294,47.261411227873786,75,1239.1800012469507,-2319.129926566045,91.18396178619787,8.54262780274448e-21
-1.157074504723422,+,+,+,NA,NA,NA,+,+,NA,NA,+,+,NA,NA,NA,NA,NA,NA,+,+,0.43414863259266945,47.195574687869296,75,1238.2617957036516,-2319.1219603842933,91.1919279679496,8.50866941445659e-21
-1.175620350851893,+,+,+,NA,NA,NA,NA,+,NA,NA,+,+,NA,+,NA,+,NA,NA,NA,+,0.43424940414325663,47.205962099473446,75,1238.4094441142581,-2319.0854887944465,91.22839955779637,8.35491325768501e-21
-1.160389280301429,+,NA,+,NA,NA,+,NA,+,NA,NA,+,NA,+,NA,+,NA,NA,+,NA,+,0.4328321383399957,47.05813746803529,73,1236.3353072582313,-2319.073581520484,91.24030683175897,8.30531891698139e-21
-1.144804983886466,+,+,NA,NA,NA,NA,+,+,NA,NA,+,NA,+,NA,+,NA,NA,NA,+,+,0.4359737540862446,47.38681700982625,77,1240.9400097266696,-2319.057805164477,91.25608318776585,8.24006279730367e-21
-1.1558408581033794,+,+,NA,NA,+,+,NA,+,+,NA,+,NA,NA,NA,NA,+,NA,NA,NA,+,0.4330070279185986,47.07624676238773,73,1236.5909737519025,-2319.047167156613,91.26672119563,8.19635022760823e-21
-1.152460497446962,+,NA,NA,NA,NA,+,NA,+,+,NA,+,NA,NA,+,+,+,NA,NA,NA,+,0.4297142647501039,46.731820628945144,69,1231.7905527528958,-2319.033364830754,91.2805235214887,8.1399806109376e-21
-1.1518693974432832,+,NA,NA,NA,+,+,+,+,+,NA,+,NA,NA,NA,+,NA,NA,NA,NA,+,0.43238240086262303,47.011091549956404,72,1235.6782096813904,-2318.967212789143,91.34667556309978,7.87514641765836e-21
-1.1526904903772492,+,+,NA,NA,NA,NA,NA,+,NA,NA,+,NA,+,+,+,NA,NA,NA,+,+,0.434041728514873,47.18460734929351,75,1238.1051907805065,-2318.858838011755,91.45505034048801,7.45976855222344e-21
-1.1508232234345248,+,+,+,NA,NA,NA,NA,+,NA,NA,+,NA,+,+,NA,NA,NA,NA,+,+,0.431967267528076,46.96758205064777,72,1235.0721330747283,-2318.8440478062876,91.46984054595532,7.40480627373752e-21
-1.1496495231232922,+,NA,+,NA,NA,NA,NA,+,+,NA,+,NA,+,NA,+,NA,NA,NA,+,+,0.43080167461149355,46.84559829901662,70,1233.3727829566915,-2318.7254168625086,91.58847148973427,6.97835917510646e-21
-1.144948762765721,+,NA,+,NA,+,NA,+,+,NA,NA,+,NA,NA,+,NA,NA,NA,+,NA,+,0.4342367057770945,47.20474323711931,75,1238.3908372802791,-2318.6818144701806,91.63207388206229,6.82786899135519e-21
-1.1486204767861565,+,+,+,NA,NA,NA,+,+,NA,NA,+,NA,+,NA,NA,NA,NA,NA,+,+,0.4323847126631155,47.01143773600568,72,1235.6815860504705,-2318.6414944613293,91.67239389091355,6.69159735598542e-21
-1.1628226437014038,+,+,NA,NA,NA,NA,+,+,NA,NA,+,NA,+,+,NA,+,NA,NA,NA,+,0.4306854040362099,46.833524378786514,70,1233.2034597888337,-2318.622910160791,91.6909781914519,6.62970602491553e-21
-1.1617034991558366,+,NA,+,NA,+,+,NA,+,NA,NA,+,NA,NA,NA,+,NA,NA,+,NA,+,0.43337400824016126,47.11447102932752,74,1237.1277091222637,-2318.5949199332235,91.71896841901935,6.53756877425082e-21
-1.1552166731453104,+,+,NA,NA,+,NA,+,+,+,NA,+,NA,NA,NA,NA,+,NA,NA,NA,+,0.4343515426947312,47.21685664242628,75,1238.5591222656863,-2318.5766362158083,91.73725213643456,6.47807559767011e-21
-1.1562651561336355,+,NA,NA,NA,+,+,NA,+,+,NA,+,NA,NA,NA,+,+,NA,NA,NA,+,0.4323313888356677,47.005755105869625,72,1235.6037104582153,-2318.5143344832127,91.7995538690302,6.27938863290038e-21
-1.1560986766615067,+,+,NA,NA,+,NA,NA,+,NA,NA,+,NA,+,NA,NA,+,NA,NA,+,+,0.4305800320789782,46.82247060574192,70,1233.0500379896457,-2318.5069098718545,91.80697848038835,6.25612083812223e-21
-1.1487591560322614,+,NA,+,NA,NA,NA,+,+,+,NA,+,NA,NA,NA,+,+,NA,NA,NA,+,0.43805079381447687,47.60397003158206,80,1243.9984563109756,-2318.493962107651,91.8199262445919,6.21575026755688e-21
-1.1416141542730283,+,NA,NA,NA,+,NA,+,+,NA,NA,+,NA,NA,+,NA,+,NA,+,NA,+,0.4327680873270606,47.05118602225875,73,1236.2416924832974,-2318.4795387808877,91.83434957135523,6.17108561575643e-21
-1.156380177935135,+,+,NA,NA,+,NA,NA,+,NA,NA,+,+,NA,+,NA,NA,NA,NA,+,+,0.4301135620186276,46.773341591796324,70,1232.3711974255345,-2318.4104696192735,91.90341873296939,5.96160769581915e-21
-1.1444157776512491,+,NA,NA,NA,NA,+,+,+,+,NA,+,NA,NA,+,NA,+,NA,NA,NA,+,0.4311749934552793,46.88476957368148,71,1233.916675729213,-2318.38356854706,91.93031980518299,5.88195774435768e-21
-1.1701704611081187,+,+,+,NA,+,NA,NA,+,NA,NA,+,+,+,NA,NA,NA,NA,NA,NA,+,0.43277858253615864,47.05213694461774,73,1236.2570311986265,-2318.347658845178,91.96622950706478,5.77729052382933e-21
-1.1645614653557756,+,+,+,NA,NA,NA,NA,+,NA,NA,+,NA,+,+,+,NA,NA,NA,NA,+,0.4331156233429917,47.08773965278327,74,1236.7497662477529,-2318.303295770091,92.01059258215173,5.65055215951652e-21
-1.158902417519182,+,+,+,NA,NA,NA,NA,+,NA,NA,+,NA,+,NA,NA,+,NA,NA,+,+,0.4301676901366793,46.77940849827853,70,1232.449940027573,-2318.27533775659,92.03855059565285,5.57211258374998e-21
-1.1683687300623193,+,+,+,NA,NA,+,NA,+,NA,NA,+,NA,NA,NA,NA,+,NA,+,NA,+,0.43303906104702494,47.07954215578388,74,1236.6378106880675,-2318.2481703009526,92.06571805129033,5.49693427981968e-21
-1.152690447377249,+,NA,+,NA,+,NA,+,+,NA,NA,+,NA,NA,+,NA,NA,+,NA,NA,+,0.43213210029866955,46.984813096776854,72,1235.3127287111965,-2318.2399322733904,92.07395607885246,5.47433889905649e-21
-1.1614462021085776,+,NA,+,NA,+,NA,+,+,NA,NA,+,NA,NA,NA,NA,+,+,NA,NA,+,0.43180265050462996,46.95052651858485,72,1234.8319220196659,-2318.230935729744,92.08295262249885,5.44976913680049e-21
-1.1541397432153226,+,NA,+,NA,NA,NA,NA,+,NA,NA,+,NA,+,+,NA,+,NA,+,NA,+,0.42894863496913427,46.65179039561035,68,1230.6783358916844,-2318.2201584298855,92.0937299223574,5.420481220761e-21
-1.159029514397853,+,NA,NA,NA,+,+,+,+,NA,NA,+,NA,+,NA,NA,NA,+,NA,NA,+,0.4293374473212225,46.692513083236456,69,1231.2429702494546,-2318.186346873446,92.12754147879696,5.32961402193761e-21
-1.1436415034011198,+,+,NA,NA,NA,+,NA,+,NA,NA,+,NA,NA,+,NA,NA,NA,+,+,+,0.43257682138846476,47.03111991940161,73,1235.962207614608,-2318.168562296334,92.14532605590875,5.28243164671371e-21
-1.1455427677334604,+,+,NA,NA,+,NA,+,+,NA,NA,+,NA,+,NA,NA,NA,NA,NA,+,+,0.43081238838797165,46.84682429344903,71,1233.3883870157579,-2318.167017966442,92.14687038580087,5.27835431255603e-21
-1.1491652208487506,+,+,+,NA,NA,NA,NA,+,NA,NA,+,NA,NA,+,NA,NA,NA,+,+,+,0.4328953222304658,47.06441008985232,73,1236.4276650354552,-2318.141044301101,92.17284405114196,5.21024840554558e-21
-1.171959948206967,+,+,NA,NA,+,NA,+,+,NA,NA,+,+,NA,NA,NA,+,NA,NA,NA,+,0.43358010011307935,47.13607029668142,74,1237.429285900032,-2318.1387372683057,92.17515108393718,5.20424176362018e-21
-1.1641649628106778,+,+,NA,NA,+,+,NA,+,NA,NA,+,NA,NA,NA,NA,+,+,NA,NA,+,0.4298129447397252,46.74203303569632,69,1231.934012048516,-2318.0896332992106,92.22425505303227,5.07802309991844e-21
-1.1558329094628335,+,+,+,NA,NA,+,+,+,+,NA,+,NA,NA,NA,NA,NA,NA,NA,NA,+,0.43481073332885867,47.26490380286869,76,1239.2323736943272,-2318.0883082518344,92.22558010040848,5.07465990354765e-21
-1.165705014299689,+,NA,+,NA,+,NA,NA,+,NA,NA,+,+,NA,+,NA,+,NA,NA,NA,+,0.4317932495928797,46.94921095956191,72,1234.818206201777,-2318.0750524128757,92.23883593936716,5.04113668364391e-21
-1.161320269497599,+,+,+,NA,+,NA,NA,+,NA,NA,+,NA,NA,NA,NA,+,NA,+,NA,+,0.43279443878367974,47.05381099069555,73,1236.280205593176,-2318.0638378387303,92.25005051351263,5.01294868603955e-21
-1.1656380263182176,+,+,+,NA,NA,NA,NA,+,NA,NA,+,NA,NA,+,NA,+,NA,+,NA,+,0.4324439043939047,47.01723817284388,73,1235.7680398593068,-2318.0623765629284,92.25151178931446,5.00928737344394e-21
-1.153247083992979,+,NA,NA,NA,+,+,NA,+,NA,NA,+,NA,+,+,NA,NA,+,NA,NA,+,0.4270546980149522,46.4533179576282,66,1227.9334412346957,-2318.0215330689916,92.29235528325125,4.90802645582554e-21
-1.1447635323948429,+,NA,NA,NA,+,NA,+,+,NA,NA,+,NA,+,NA,+,NA,NA,NA,+,+,0.4290519943865,46.66281684589719,68,1230.8283971954515,-2318.0199456259306,92.29394272631225,4.90413239515962e-21
-1.1435566541897766,+,NA,NA,NA,+,+,NA,+,+,NA,+,NA,+,+,NA,NA,NA,NA,NA,+,0.4303156597535718,46.79462755031024,70,1232.6652362465118,-2318.001643204318,92.31224514792484,4.85945836827549e-21
-1.1580687042674083,+,+,NA,NA,NA,+,+,+,+,NA,+,NA,NA,NA,NA,+,NA,NA,NA,+,0.43453848835956765,47.23648120504088,76,1238.8331503651912,-2317.974259189482,92.33962916276096,4.793376060348e-21
-1.1345171394196003,+,NA,NA,NA,+,NA,+,+,NA,NA,+,NA,+,+,NA,NA,NA,NA,+,+,0.4284331304328779,46.59795017394991,67,1229.9303112643647,-2317.9608223244045,92.3530660278384,4.76128002490565e-21
-1.139339233149716,+,NA,NA,NA,NA,+,NA,+,+,NA,+,NA,NA,+,NA,+,NA,NA,+,+,0.4297286756202997,46.733364386840734,69,1231.8115014836799,-2317.9592820746507,92.35460627759221,4.75761465628948e-21
-1.1426274522729756,+,+,NA,NA,NA,NA,+,+,NA,NA,+,NA,+,+,NA,NA,NA,NA,+,+,0.43155172680597265,46.924157705051115,72,1234.4659051267772,-2317.940117457744,92.3737708944991,4.71224345275108e-21
-1.1509568764872313,+,+,NA,NA,NA,+,NA,+,NA,NA,+,NA,NA,NA,NA,+,NA,+,+,+,0.4345554819552273,47.23809319680058,76,1238.8580643552718,-2317.922716721946,92.39117163029687,4.6714230349058e-21
-1.130073109960227,+,NA,NA,NA,NA,+,+,+,NA,NA,+,NA,NA,NA,NA,+,NA,+,+,+,0.4318177191051419,46.9520075292823,72,1234.8539074011194,-2317.9202577344927,92.3936306177502,4.66568307893277e-21
-1.1580774085050987,+,+,+,NA,NA,+,+,+,NA,NA,+,NA,NA,NA,NA,NA,NA,+,NA,+,0.43627937828037455,47.41822472196794,78,1241.389334784283,-2317.8623753678607,92.45151298438213,4.53258794481168e-21
-1.1521787749431196,+,NA,NA,NA,NA,+,NA,+,NA,NA,+,NA,+,+,NA,+,NA,+,NA,+,0.42875980244355405,46.632037522528975,68,1230.4042514630514,-2317.825198311602,92.4886900406409,4.44911205687444e-21
-1.1702535779670553,+,+,+,NA,NA,+,+,+,NA,NA,+,+,NA,NA,NA,NA,NA,NA,NA,+,0.43319178686282,47.095543769383696,74,1236.8611536884066,-2317.8009302643827,92.51295808786017,4.39545263684419e-21
-1.1618140042044025,+,+,NA,NA,NA,+,NA,+,NA,NA,+,NA,NA,+,NA,+,NA,+,NA,+,0.43221042616403293,46.99283807911713,73,1235.4270803427444,-2317.7920127288544,92.5218756233885,4.37589796159252e-21
-1.1525747750624604,+,+,NA,NA,NA,+,+,+,NA,NA,+,NA,+,+,NA,NA,NA,NA,NA,+,0.4292538906736757,46.68368693488094,69,1231.1215966113427,-2317.788733316795,92.52515503544782,4.36872865470387e-21
-1.1534238611063936,+,NA,+,NA,NA,NA,NA,+,NA,NA,+,+,+,+,+,NA,NA,NA,NA,+,0.43511725721506145,47.2969472320424,76,1239.682094253314,-2317.7809248485837,92.53296350365918,4.35170536836318e-21
-1.1309098785714142,+,NA,NA,NA,NA,NA,+,+,NA,NA,+,NA,NA,+,NA,+,+,NA,+,+,0.43082946981891623,46.84857145430086,71,1233.4132658403284,-2317.7719698692213,92.54191848302162,4.33226420875593e-21
-1.153116570169927,+,+,+,NA,NA,NA,NA,+,NA,NA,+,NA,NA,NA,NA,+,NA,+,+,+,0.4346353577649368,47.246426763571414,76,1238.9751788051458,-2317.770552353476,92.5433359987669,4.32919477026444e-21
-1.1576817055004918,+,+,+,NA,NA,NA,+,+,NA,NA,+,NA,NA,NA,NA,+,NA,+,NA,+,0.4352315556559303,47.30872887076799,77,1239.849851183742,-2317.76695876351,92.54692958873284,4.32142307897979e-21
-1.1658337698518602,+,+,+,NA,NA,NA,NA,+,NA,NA,+,+,NA,NA,NA,+,NA,NA,+,+,0.433194213031191,47.09573868781672,74,1236.8647021512509,-2317.7485354904125,92.56535286183043,4.28179848407849e-21
-1.167423992433812,+,+,+,NA,NA,+,NA,+,+,NA,+,NA,NA,NA,NA,+,NA,NA,NA,+,0.43575351050815814,47.36345375419233,77,1240.6163611569164,-2317.7382013963756,92.57568695586724,4.2597312901986e-21
-1.1568345914830735,+,+,NA,NA,NA,+,+,+,NA,NA,+,+,NA,NA,NA,NA,NA,NA,+,+,0.43146356364265603,46.91475080443626,72,1234.3373418102753,-2317.6854638340646,92.62842451817824,4.14887535913863e-21
-1.1616082739254965,+,+,NA,NA,NA,+,+,+,NA,NA,+,+,NA,+,NA,NA,NA,NA,NA,+,0.4307974018270775,46.84496651983604,71,1233.3665599500027,-2317.6213635468066,92.69252480543628,4.01801161081685e-21
-1.1454584732383775,+,NA,NA,NA,NA,+,NA,+,NA,NA,+,+,NA,+,NA,NA,NA,+,+,+,0.43387483386011694,47.16679631749447,75,1237.86076415046,-2317.58663720273,92.727251149513,3.94884836820718e-21
-1.1658428752506398,+,+,NA,NA,NA,+,NA,+,NA,NA,+,NA,+,+,NA,+,NA,NA,NA,+,0.4307291268419976,46.83805930130839,71,1233.2671286252958,-2317.5374820622246,92.77640629001826,3.85297822349935e-21
-1.1731358988008902,+,+,+,NA,NA,+,NA,+,NA,NA,+,+,NA,+,NA,NA,NA,NA,NA,+,0.4320878270161317,46.97995407592793,73,1235.2480990313402,-2317.501418731568,92.81246962067507,3.78412524218046e-21
-1.1528606687682557,+,+,NA,NA,+,NA,+,+,NA,NA,+,NA,+,+,NA,NA,NA,NA,NA,+,0.4296040442735375,46.72029765378357,69,1231.6303454381284,-2317.497675990706,92.81621236153705,3.77705036401868e-21
-1.1578951445136414,+,NA,NA,NA,NA,+,+,+,NA,NA,+,+,NA,NA,+,NA,NA,NA,+,+,0.42959631582906255,46.71952834109922,69,1231.6191131756946,-2317.4640728694485,92.84981548279438,3.71412016648104e-21
-1.166937171819472,+,+,+,NA,NA,NA,+,+,NA,NA,+,NA,+,NA,+,NA,NA,NA,NA,+,0.4336672415050109,47.14551153678712,75,1237.5568339812821,-2317.455753453733,92.85813489850989,3.69870260015684e-21
-1.1610417408807359,+,NA,+,NA,+,+,+,+,NA,NA,+,NA,NA,NA,NA,NA,+,NA,NA,+,0.43157225300718816,46.92647882045344,72,1234.4958401777544,-2317.3889515699525,92.92493678229039,3.57720284806827e-21
-1.1417782176510634,+,NA,+,NA,+,NA,NA,+,NA,NA,+,NA,NA,NA,NA,+,NA,+,+,+,0.43268358417217245,47.042385162205655,73,1236.1182017270696,-2317.34239487902,92.97149347322284,3.49489321718401e-21
-1.1624463944462167,+,+,NA,NA,+,NA,NA,+,NA,NA,+,NA,+,+,NA,+,NA,NA,NA,+,0.4291049225480661,46.6680176004102,69,1230.905250918385,-2317.3281628332347,92.98572551900816,3.47011175434467e-21
