project,tags,country,site,latitude,longitude,management,management_rules,sample_date,Protocol,HardCoralCover
VOI - Bleaching - 24,WCS Tanzania,Tanzania,Kieti,-10.34658,40.38213,Mnazi Bay Ruvuma Estuary Marine Park [MBREMP],"gear restriction, size limits, species restriction, access restriction",2024-07-03,benthiclit_percent_cover_benthic_category_avg_Hard coral,30.5
VOI - Bleaching - 24,WCS Tanzania,Tanzania,Kieti,-10.34658,40.38213,Mnazi Bay Ruvuma Estuary Marine Park [MBREMP],"gear restriction, size limits, species restriction, access restriction",2024-07-03,quadrat_benthic_percent_percent_hard_avg_avg,27.5
VOI - Bleaching - 24,WCS Tanzania,Tanzania,Kifinge,-7.8495,39.8635,Mafia Island Marine Park [MIMP],"gear restriction, size limits, access restriction",2025-01-15,benthiclit_percent_cover_benthic_category_avg_Hard coral,13.43
VOI - Bleaching - 24,WCS Tanzania,Tanzania,Kisiwa Kikubwa,-7.96075,39.798217,Mafia Island Marine Park [MIMP],"gear restriction, size limits, access restriction",2024-07-19,benthiclit_percent_cover_benthic_category_avg_Hard coral,34.34
VOI - Bleaching - 24,WCS Tanzania,Tanzania,Kisiwa Kikubwa,-7.96075,39.798217,Mafia Island Marine Park [MIMP],"gear restriction, size limits, access restriction",2024-07-19,quadrat_benthic_percent_percent_hard_avg_avg,24.3
VOI - Bleaching - 24,WCS Tanzania,Tanzania,Kitutia,-8.119083,39.65005,Mafia Island Marine Park [MIMP],"gear restriction, size limits, access restriction",2024-07-20,benthiclit_percent_cover_benthic_category_avg_Hard coral,41.77
VOI - Bleaching - 24,WCS Tanzania,Tanzania,Kitutia,-8.119083,39.65005,Mafia Island Marine Park [MIMP],"gear restriction, size limits, access restriction",2024-07-20,quadrat_benthic_percent_percent_hard_avg_avg,24
VOI - Bleaching - 24,WCS Tanzania,Tanzania,Kojani Gap,-5.10798,39.87195,PECCA,no take,2024-09-13,benthiclit_percent_cover_benthic_category_avg_Hard coral,1.19
VOI - Bleaching - 24,WCS Tanzania,Tanzania,Kojani Gap,-5.10798,39.87195,PECCA,no take,2024-09-13,quadrat_benthic_percent_percent_hard_avg_avg,6.8
VOI - Bleaching - 24,WCS Tanzania,Tanzania,Kojani Gap,-5.10798,39.87195,PECCA,no take,2024-09-14,benthiclit_percent_cover_benthic_category_avg_Hard coral,16.05
VOI - Bleaching - 24,WCS Tanzania,Tanzania,Kukuu Reef,-5.4829,39.68718,PECCA,no take,2024-09-13,benthiclit_percent_cover_benthic_category_avg_Hard coral,11.88
VOI - Bleaching - 24,WCS Tanzania,Tanzania,Kukuu Reef,-5.4829,39.68718,PECCA,no take,2024-09-12,benthiclit_percent_cover_benthic_category_avg_Hard coral,21.87
VOI - Bleaching - 24,WCS Tanzania,Tanzania,Kukuu Reef,-5.4829,39.68718,PECCA,no take,2024-09-12,quadrat_benthic_percent_percent_hard_avg_avg,19.5
VOI - Bleaching - 24,WCS Tanzania,Tanzania,Kwale 1,-6.38702,39.28555,MBCA,gear restriction,2024-09-28,benthiclit_percent_cover_benthic_category_avg_Hard coral,28.56
VOI - Bleaching - 24,WCS Tanzania,Tanzania,Kwale 1,-6.38702,39.28555,MBCA,gear restriction,2024-09-28,quadrat_benthic_percent_percent_hard_avg_avg,22.3
VOI - Bleaching - 24,WCS Tanzania,Tanzania,Kwale 2,-6.39252,39.29006,MBCA,gear restriction,2024-09-28,benthiclit_percent_cover_benthic_category_avg_Hard coral,22.05
VOI - Bleaching - 24,WCS Tanzania,Tanzania,Kwale 2,-6.39252,39.29006,MBCA,gear restriction,2024-09-28,quadrat_benthic_percent_percent_hard_avg_avg,20.3
VOI - Bleaching - 24,WCS Tanzania,Tanzania,Kwale Mivinjeni A,-4.98859,39.17199,Tanga Marine Reserves [TMRs],no take,2024-07-09,benthiclit_percent_cover_benthic_category_avg_Hard coral,38.79
VOI - Bleaching - 24,WCS Tanzania,Tanzania,Kwale Mivinjeni A,-4.98859,39.17199,Tanga Marine Reserves [TMRs],no take,2024-07-09,quadrat_benthic_percent_percent_hard_avg_avg,20.3
VOI - Bleaching - 24,WCS Tanzania,Tanzania,Kwale Mivinjeni B,-4.97524,39.17555,Tanga Marine Reserves [TMRs],no take,2024-07-09,benthiclit_percent_cover_benthic_category_avg_Hard coral,21.4
VOI - Bleaching - 24,WCS Tanzania,Tanzania,Kwale Mivinjeni B,-4.97524,39.17555,Tanga Marine Reserves [TMRs],no take,2024-07-09,quadrat_benthic_percent_percent_hard_avg_avg,9
VOI - Bleaching - 24,WCS Tanzania,Tanzania,Machangi,-8.41653,39.44662,Kilwa District Council [Kilwa],open access,2024-08-18,benthiclit_percent_cover_benthic_category_avg_Hard coral,61.07
VOI - Bleaching - 24,WCS Tanzania,Tanzania,Machangi,-8.41653,39.44662,Kilwa District Council [Kilwa],open access,2024-08-18,quadrat_benthic_percent_percent_hard_avg_avg,42.5
VOI - Bleaching - 24,WCS Tanzania,Tanzania,Makome,-5.27985,39.11589,Tanga Coelacanth Marine Park [TaCMP],"gear restriction, species restriction, access restriction",2024-07-10,benthiclit_percent_cover_benthic_category_avg_Hard coral,51.36
VOI - Bleaching - 24,WCS Tanzania,Tanzania,Makome,-5.27985,39.11589,Tanga Coelacanth Marine Park [TaCMP],"gear restriction, species restriction, access restriction",2024-07-10,quadrat_benthic_percent_percent_hard_avg_avg,35.3
VOI - Bleaching - 24,WCS Tanzania,Tanzania,Mange,-8.07895,39.597667,Mafia Island Marine Park [MIMP],"gear restriction, size limits, access restriction",2024-07-20,benthiclit_percent_cover_benthic_category_avg_Hard coral,24.17
VOI - Bleaching - 24,WCS Tanzania,Tanzania,Mange,-8.07895,39.597667,Mafia Island Marine Park [MIMP],"gear restriction, size limits, access restriction",2024-07-20,quadrat_benthic_percent_percent_hard_avg_avg,15.3
VOI - Bleaching - 24,WCS Tanzania,Tanzania,Matenga,-10.32295,40.362917,Mnazi Bay Ruvuma Estuary Marine Park [MBREMP],"gear restriction, size limits, species restriction, access restriction",2024-07-05,benthiclit_percent_cover_benthic_category_avg_Hard coral,42.88
VOI - Bleaching - 24,WCS Tanzania,Tanzania,Matenga,-10.32295,40.362917,Mnazi Bay Ruvuma Estuary Marine Park [MBREMP],"gear restriction, size limits, species restriction, access restriction",2024-07-05,quadrat_benthic_percent_percent_hard_avg_avg,32.5
VOI - Bleaching - 24,WCS Tanzania,Tanzania,Maziwe Dive,-5.495155556,39.07250278,Tanga Marine Reserves [TMRs],no take,2024-07-13,benthiclit_percent_cover_benthic_category_avg_Hard coral,18.14
VOI - Bleaching - 24,WCS Tanzania,Tanzania,Maziwe Dive,-5.495155556,39.07250278,Tanga Marine Reserves [TMRs],no take,2024-07-13,quadrat_benthic_percent_percent_hard_avg_avg,18.3
VOI - Bleaching - 24,WCS Tanzania,Tanzania,Maziwe North,-5.49793,39.06555,Tanga Marine Reserves [TMRs],no take,2024-07-13,benthiclit_percent_cover_benthic_category_avg_Hard coral,19.49
VOI - Bleaching - 24,WCS Tanzania,Tanzania,Maziwe North,-5.49793,39.06555,Tanga Marine Reserves [TMRs],no take,2024-07-13,quadrat_benthic_percent_percent_hard_avg_avg,20.8
VOI - Bleaching - 24,WCS Tanzania,Tanzania,Maziwe South,-5.508,39.06251,Tanga Marine Reserves [TMRs],no take,2024-07-13,benthiclit_percent_cover_benthic_category_avg_Hard coral,43.61
VOI - Bleaching - 24,WCS Tanzania,Tanzania,Maziwe South,-5.508,39.06251,Tanga Marine Reserves [TMRs],no take,2024-07-13,quadrat_benthic_percent_percent_hard_avg_avg,31.8
VOI - Bleaching - 24,WCS Tanzania,Tanzania,Mbudya 1,-6.65323,39.24397,Dar es Salam Marine Reserves [DMRs],no take,2024-06-25,quadrat_benthic_percent_percent_hard_avg_avg,25
VOI - Bleaching - 24,WCS Tanzania,Tanzania,Mbudya 2,-6.66104,39.2485,Dar es Salam Marine Reserves [DMRs],no take,2024-06-26,quadrat_benthic_percent_percent_hard_avg_avg,16
VOI - Bleaching - 24,WCS Tanzania,Tanzania,Membelwa Inner,-10.274383,40.341717,Mnazi Bay Ruvuma Estuary Marine Park [MBREMP],"gear restriction, size limits, species restriction, access restriction",2024-07-04,benthiclit_percent_cover_benthic_category_avg_Hard coral,19.1
VOI - Bleaching - 24,WCS Tanzania,Tanzania,Membelwa Inner,-10.274383,40.341717,Mnazi Bay Ruvuma Estuary Marine Park [MBREMP],"gear restriction, size limits, species restriction, access restriction",2024-07-04,quadrat_benthic_percent_percent_hard_avg_avg,16.8
VOI - Bleaching - 24,WCS Tanzania,Tanzania,Misali Coral Garden,-5.2449,39.59231,PECCA,no take,2024-09-14,benthiclit_percent_cover_benthic_category_avg_Hard coral,14.52
VOI - Bleaching - 24,WCS Tanzania,Tanzania,Misali Coral Garden,-5.2449,39.59231,PECCA,no take,2024-09-14,quadrat_benthic_percent_percent_hard_avg_avg,14
VOI - Bleaching - 24,WCS Tanzania,Tanzania,Misali Coral Mountain,-5.23752,39.596321,PECCA,no take,2024-09-14,benthiclit_percent_cover_benthic_category_avg_Hard coral,11.54
VOI - Bleaching - 24,WCS Tanzania,Tanzania,Misali Coral Mountain,-5.23752,39.596321,PECCA,no take,2024-09-14,quadrat_benthic_percent_percent_hard_avg_avg,16.8
VOI - Bleaching - 24,WCS Tanzania,Tanzania,Misali Kijiwe Bendera,-5.23801,39.6115,PECCA,no take,2024-09-14,benthiclit_percent_cover_benthic_category_avg_Hard coral,10.76
VOI - Bleaching - 24,WCS Tanzania,Tanzania,Misali Kijiwe Bendera,-5.23801,39.6115,PECCA,no take,2024-09-14,quadrat_benthic_percent_percent_hard_avg_avg,13
VOI - Bleaching - 24,WCS Tanzania,Tanzania,Msumbiji,-7.962167,39.794833,Mafia Island Marine Park [MIMP],"gear restriction, size limits, access restriction",2024-07-19,benthiclit_percent_cover_benthic_category_avg_Hard coral,32.53
VOI - Bleaching - 24,WCS Tanzania,Tanzania,Msumbiji,-7.962167,39.794833,Mafia Island Marine Park [MIMP],"gear restriction, size limits, access restriction",2024-07-19,quadrat_benthic_percent_percent_hard_avg_avg,34.3
VOI - Bleaching - 24,WCS Tanzania,Tanzania,Mwamba Mkuu,-8.30132,39.4131,Kilwa District Council [Kilwa],open access,2024-08-20,benthiclit_percent_cover_benthic_category_avg_Hard coral,60.91
VOI - Bleaching - 24,WCS Tanzania,Tanzania,Mwamba Mkuu,-8.30132,39.4131,Kilwa District Council [Kilwa],open access,2024-08-20,quadrat_benthic_percent_percent_hard_avg_avg,52.3
VOI - Bleaching - 24,WCS Tanzania,Tanzania,Mwamba Mkuu,-8.30132,39.4131,Kibiti-(Rufiji) District Council [Kibiti],open access,2024-08-20,benthiclit_percent_cover_benthic_category_avg_Hard coral,53.27
VOI - Bleaching - 24,WCS Tanzania,Tanzania,Mwamba wa Kati North,-8.60529,39.51549,Kilwa District Council [Kilwa],open access,2024-08-17,benthiclit_percent_cover_benthic_category_avg_Hard coral,85.8
VOI - Bleaching - 24,WCS Tanzania,Tanzania,Mwamba wa Kati North,-8.60529,39.51549,Kilwa District Council [Kilwa],open access,2024-08-17,quadrat_benthic_percent_percent_hard_avg_avg,39.8
VOI - Bleaching - 24,WCS Tanzania,Tanzania,Mwamba wa Kati South,-8.63217,39.52483,Kilwa District Council [Kilwa],open access,2024-08-17,benthiclit_percent_cover_benthic_category_avg_Hard coral,75.79
VOI - Bleaching - 24,WCS Tanzania,Tanzania,Mwana wa Mwana 1,-5.76261,39.21713,TUMCA,gear restriction,2024-09-29,benthiclit_percent_cover_benthic_category_avg_Hard coral,9.39
VOI - Bleaching - 24,WCS Tanzania,Tanzania,Mwana wa Mwana 1,-5.76261,39.21713,TUMCA,gear restriction,2024-09-29,quadrat_benthic_percent_percent_hard_avg_avg,12.5
VOI - Bleaching - 24,WCS Tanzania,Tanzania,Mwana wa Mwana 2,-5.77519,39.21536,TUMCA,gear restriction,2024-09-29,benthiclit_percent_cover_benthic_category_avg_Hard coral,10.63
VOI - Bleaching - 24,WCS Tanzania,Tanzania,Mwana wa Mwana 2,-5.77519,39.21536,TUMCA,gear restriction,2024-09-29,quadrat_benthic_percent_percent_hard_avg_avg,13.5
VOI - Bleaching - 24,WCS Tanzania,Tanzania,Mziwaji,-8.42522,39.4765,Kilwa District Council [Kilwa],open access,2024-08-18,benthiclit_percent_cover_benthic_category_avg_Hard coral,40.36
VOI - Bleaching - 24,WCS Tanzania,Tanzania,Mziwaji,-8.42522,39.4765,Kilwa District Council [Kilwa],open access,2024-08-18,quadrat_benthic_percent_percent_hard_avg_avg,14.9
VOI - Bleaching - 24,WCS Tanzania,Tanzania,Nyamalile North,-8.0285,39.51083,Mafia Island Marine Park [MIMP],"gear restriction, size limits, access restriction",2025-01-16,benthiclit_percent_cover_benthic_category_avg_Hard coral,15.18
VOI - Bleaching - 24,WCS Tanzania,Tanzania,Nyamalile North,-8.0285,39.51083,Mafia Island Marine Park [MIMP],"gear restriction, size limits, access restriction",2025-01-18,benthiclit_percent_cover_benthic_category_avg_Hard coral,12.43
VOI - Bleaching - 24,WCS Tanzania,Tanzania,Nyamalile South,-8.042,39.50867,Mafia Island Marine Park [MIMP],"gear restriction, size limits, access restriction",2025-01-16,benthiclit_percent_cover_benthic_category_avg_Hard coral,12.49
VOI - Bleaching - 24,WCS Tanzania,Tanzania,Nyololo North West,-7.62637,39.67868,Mafia Island Marine Park [MIMP],"gear restriction, size limits, access restriction",2025-01-27,benthiclit_percent_cover_benthic_category_avg_Hard coral,19.9
VOI - Bleaching - 24,WCS Tanzania,Tanzania,Nyololo North West,-7.62637,39.67868,Mafia Island Marine Park [MIMP],"gear restriction, size limits, access restriction",2025-01-18,benthiclit_percent_cover_benthic_category_avg_Hard coral,15.34
VOI - Bleaching - 24,WCS Tanzania,Tanzania,Nyololo South East,-7.62358,39.68531,Mafia Island Marine Park [MIMP],"gear restriction, size limits, access restriction",2025-01-18,benthiclit_percent_cover_benthic_category_avg_Hard coral,29.82
VOI - Bleaching - 24,WCS Tanzania,Tanzania,Nyololo South West,-7.62624,39.67873,Mafia Island Marine Park [MIMP],"gear restriction, size limits, access restriction",2025-01-19,benthiclit_percent_cover_benthic_category_avg_Hard coral,7.46
VOI - Bleaching - 24,WCS Tanzania,Tanzania,Nyololo South West,-7.62624,39.67873,Mafia Island Marine Park [MIMP],"gear restriction, size limits, access restriction",2025-01-18,benthiclit_percent_cover_benthic_category_avg_Hard coral,18.12
VOI - Bleaching - 24,WCS Tanzania,Tanzania,Pange Sand Bank 1,-6.18503,39.15469,CHABAMCA,"gear restriction, size limits, species restriction, access restriction",2024-09-26,benthiclit_percent_cover_benthic_category_avg_Hard coral,37.77
VOI - Bleaching - 24,WCS Tanzania,Tanzania,Pange Sand Bank 1,-6.18503,39.15469,CHABAMCA,"gear restriction, size limits, species restriction, access restriction",2024-09-26,quadrat_benthic_percent_percent_hard_avg_avg,24.9
VOI - Bleaching - 24,WCS Tanzania,Tanzania,Pange Sand Bank 2,-6.18499,39.15827,CHABAMCA,"gear restriction, size limits, species restriction, access restriction",2024-09-26,benthiclit_percent_cover_benthic_category_avg_Hard coral,25.65
VOI - Bleaching - 24,WCS Tanzania,Tanzania,Pange Sand Bank 2,-6.18499,39.15827,CHABAMCA,"gear restriction, size limits, species restriction, access restriction",2024-09-26,quadrat_benthic_percent_percent_hard_avg_avg,22.8
VOI - Bleaching - 24,WCS Tanzania,Tanzania,Pemba Paradise,-4.89985,39.67458,PECCA,no take,2024-09-12,quadrat_benthic_percent_percent_hard_avg_avg,26
VOI - Bleaching - 24,WCS Tanzania,Tanzania,Pemba Paradise,-4.89985,39.67458,PECCA,no take,2024-09-11,quadrat_benthic_percent_percent_hard_avg_avg,9.3
VOI - Bleaching - 24,WCS Tanzania,Tanzania,Pingwe Dongwe Lagoon,-6.1713,39.53069,MIMCA,gear restriction,2024-09-27,benthiclit_percent_cover_benthic_category_avg_Hard coral,24.85
VOI - Bleaching - 24,WCS Tanzania,Tanzania,Pingwe Dongwe Lagoon,-6.1713,39.53069,MIMCA,gear restriction,2024-09-27,quadrat_benthic_percent_percent_hard_avg_avg,17.3
VOI - Bleaching - 24,WCS Tanzania,Tanzania,Pwayasi north,-8.50117,39.40983,Kilwa District Council [Kilwa],open access,2024-08-21,benthiclit_percent_cover_benthic_category_avg_Hard coral,53.34
VOI - Bleaching - 24,WCS Tanzania,Tanzania,Pwayasi north,-8.50117,39.40983,Kilwa District Council [Kilwa],open access,2024-08-21,quadrat_benthic_percent_percent_hard_avg_avg,52
VOI - Bleaching - 24,WCS Tanzania,Tanzania,Pwayasi south,-8.504,39.41499,Kilwa District Council [Kilwa],open access,2024-08-21,benthiclit_percent_cover_benthic_category_avg_Hard coral,60.51
VOI - Bleaching - 24,WCS Tanzania,Tanzania,Pwayasi south,-8.504,39.41499,Kilwa District Council [Kilwa],open access,2024-08-21,quadrat_benthic_percent_percent_hard_avg_avg,56
VOI - Bleaching - 24,WCS Tanzania,Tanzania,Restoration Thanda,-7.70142,39.67449,Mafia Island Marine Park [MIMP],"gear restriction, size limits, access restriction",2025-01-19,benthiclit_percent_cover_benthic_category_avg_Hard coral,15.2
VOI - Bleaching - 24,WCS Tanzania,Tanzania,Ruvula channel (Rasmo),-10.31483,40.38883,Mnazi Bay Ruvuma Estuary Marine Park [MBREMP],"gear restriction, size limits, species restriction, access restriction",2024-07-03,benthiclit_percent_cover_benthic_category_avg_Hard coral,36.91
VOI - Bleaching - 24,WCS Tanzania,Tanzania,Ruvula channel (Rasmo),-10.31483,40.38883,Mnazi Bay Ruvuma Estuary Marine Park [MBREMP],"gear restriction, size limits, species restriction, access restriction",2024-07-03,quadrat_benthic_percent_percent_hard_avg_avg,23.5
VOI - Bleaching - 24,WCS Tanzania,Tanzania,Scorpion Secret,-4.88367,39.67487,PECCA,no take,2024-09-10,quadrat_benthic_percent_percent_hard_avg_avg,19.5
VOI - Bleaching - 24,WCS Tanzania,Tanzania,Scorpion Secret,-4.88367,39.67487,PECCA,no take,2024-09-11,benthiclit_percent_cover_benthic_category_avg_Hard coral,20.93
VOI - Bleaching - 24,WCS Tanzania,Tanzania,Shamiani,-5.47022,39.71586,PECCA,no take,2024-09-13,benthiclit_percent_cover_benthic_category_avg_Hard coral,35.53
VOI - Bleaching - 24,WCS Tanzania,Tanzania,Shengue,-5.24532,39.10548,Tanga Coelacanth Marine Park [TaCMP],"gear restriction, species restriction, access restriction",2024-07-11,benthiclit_percent_cover_benthic_category_avg_Hard coral,55.34
VOI - Bleaching - 24,WCS Tanzania,Tanzania,Shengue,-5.24532,39.10548,Tanga Coelacanth Marine Park [TaCMP],"gear restriction, species restriction, access restriction",2024-07-11,quadrat_benthic_percent_percent_hard_avg_avg,19.3
VOI - Bleaching - 24,WCS Tanzania,Tanzania,Simaya,-8.30993,39.43847,Kilwa District Council [Kilwa],open access,2024-08-19,benthiclit_percent_cover_benthic_category_avg_Hard coral,44.61
VOI - Bleaching - 24,WCS Tanzania,Tanzania,Simaya,-8.30993,39.43847,Kilwa District Council [Kilwa],open access,2024-08-19,quadrat_benthic_percent_percent_hard_avg_avg,16.5
VOI - Bleaching - 24,WCS Tanzania,Tanzania,Taa,-5.3031,39.0982,Tanga Coelacanth Marine Park [TaCMP],"gear restriction, species restriction, access restriction",2024-07-10,benthiclit_percent_cover_benthic_category_avg_Hard coral,48.4
VOI - Bleaching - 24,WCS Tanzania,Tanzania,Taa,-5.3031,39.0982,Tanga Coelacanth Marine Park [TaCMP],"gear restriction, species restriction, access restriction",2024-07-10,quadrat_benthic_percent_percent_hard_avg_avg,18.8
VOI - Bleaching - 24,WCS Tanzania,Tanzania,Thanda reef (Shungimbili East),-7.69655,39.69682,Mafia Island Marine Park [MIMP],"gear restriction, size limits, access restriction",2025-01-17,benthiclit_percent_cover_benthic_category_avg_Hard coral,19.16
VOI - Bleaching - 24,WCS Tanzania,Tanzania,Two Stone,-6.19302,39.15993,CHABAMCA,"gear restriction, size limits, species restriction, access restriction",2024-09-26,benthiclit_percent_cover_benthic_category_avg_Hard coral,26.49
VOI - Bleaching - 24,WCS Tanzania,Tanzania,Two Stone,-6.19302,39.15993,CHABAMCA,"gear restriction, size limits, species restriction, access restriction",2024-09-26,quadrat_benthic_percent_percent_hard_avg_avg,10.5
VOI - Bleaching - 24,WCS Tanzania,Tanzania,Ukuza,-8.29487,39.58932,Kilwa District Council [Kilwa],open access,2024-08-19,benthiclit_percent_cover_benthic_category_avg_Hard coral,44.26
VOI - Bleaching - 24,WCS Tanzania,Tanzania,Ukuza,-8.29487,39.58932,Kilwa District Council [Kilwa],open access,2024-08-19,quadrat_benthic_percent_percent_hard_avg_avg,19
VOI - Bleaching - 24,WCS Tanzania,Tanzania,Utumbi,-7.947833,39.787333,Mafia Island Marine Park [MIMP],"gear restriction, size limits, access restriction",2024-07-21,benthiclit_percent_cover_benthic_category_avg_Hard coral,48.86
VOI - Bleaching - 24,WCS Tanzania,Tanzania,Utumbi,-7.947833,39.787333,Mafia Island Marine Park [MIMP],"gear restriction, size limits, access restriction",2024-07-21,quadrat_benthic_percent_percent_hard_avg_avg,23.8
VOI - Bleaching - 24,WCS Tanzania,Tanzania,Villa reef (Shungimbili West),-7.69913,39.67345,Mafia Island Marine Park [MIMP],"gear restriction, size limits, access restriction",2025-01-17,benthiclit_percent_cover_benthic_category_avg_Hard coral,24.99
VOI - Bleaching - 24,WCS Tanzania,Tanzania,Vumawimbi Reef,-4.90243,39.70123,PECCA,no take,2024-09-11,quadrat_benthic_percent_percent_hard_avg_avg,19
VOI - Bleaching - 24,WCS Tanzania,Tanzania,Vumawimbi Reef,-4.90243,39.70123,PECCA,no take,2024-09-10,benthiclit_percent_cover_benthic_category_avg_Hard coral,26.86
VOI - Bleaching - 24,WCS Tanzania,Tanzania,Yuyuni,-7.98233,39.81383,Mafia Island Marine Park [MIMP],"gear restriction, size limits, access restriction",2025-01-16,benthiclit_percent_cover_benthic_category_avg_Hard coral,19.16
VOI - Bleaching - 24,WCS Tanzania,Tanzania,Yuyuni,-7.98233,39.81383,Mafia Island Marine Park [MIMP],"gear restriction, size limits, access restriction",2025-01-15,benthiclit_percent_cover_benthic_category_avg_Hard coral,13.27
WCS Mozambique Coral Reef Monitoring,WCS Mozambique,Mozambique,Aquarium,-21.8,35.5,Bazaruto Archipelago National Park,no take,2010-10-14,quadrat_benthic_percent_percent_hard_avg_avg,51.8
WCS Mozambique Coral Reef Monitoring,WCS Mozambique,Mozambique,Babylon,-11.00728,40.73125,Vamizi Island community closure,no take,2011-11-23,quadrat_benthic_percent_percent_hard_avg_avg,27.5
WCS Mozambique Coral Reef Monitoring,WCS Mozambique,Mozambique,Baluba,-22.04,35.52,Open access,open access,2010-10-19,quadrat_benthic_percent_percent_hard_avg_avg,7.3
WCS Mozambique Coral Reef Monitoring,WCS Mozambique,Mozambique,Barreira Vermelha North,-26.02,32.9,Inhaca Island Reserve,no take,2009-03-20,benthiclit_percent_cover_benthic_category_avg_Hard coral,58.21
WCS Mozambique Coral Reef Monitoring,WCS Mozambique,Mozambique,Barreira Vermelha South,-26.0548,32.8928,Inhaca Island Reserve,no take,2009-03-21,benthiclit_percent_cover_benthic_category_avg_Hard coral,47.57
WCS Mozambique Coral Reef Monitoring,WCS Mozambique,Mozambique,Dos Piedras,-12.14501,40.55455,Quirimbas National Park,no take,2012-10-23,quadrat_benthic_percent_percent_hard_avg_avg,60.5
WCS Mozambique Coral Reef Monitoring,WCS Mozambique,Mozambique,Fingers,-12.9466,40.56451,Open access,open access,2013-06-30,quadrat_benthic_percent_percent_hard_avg_avg,64.3
WCS Mozambique Coral Reef Monitoring,WCS Mozambique,Mozambique,Kisirwa Nkunga,-10.9953,40.69282,Vamizi Island community closure,no take,2014-06-30,quadrat_benthic_percent_percent_hard_avg_avg,59.3
WCS Mozambique Coral Reef Monitoring,WCS Mozambique,Mozambique,Kisirwa Nkunga,-10.9953,40.69282,Vamizi Island community closure,no take,2008-10-15,benthiclit_percent_cover_benthic_category_avg_Hard coral,41.96
WCS Mozambique Coral Reef Monitoring,WCS Mozambique,Mozambique,Kisirwa Nkunga,-10.9953,40.69282,Vamizi Island community closure,no take,2008-10-15,quadrat_benthic_percent_percent_hard_avg_avg,63.3
WCS Mozambique Coral Reef Monitoring,WCS Mozambique,Mozambique,Kisirwa Nkunga,-10.9953,40.69282,Vamizi Island community closure,no take,2011-11-19,quadrat_benthic_percent_percent_hard_avg_avg,54
WCS Mozambique Coral Reef Monitoring,WCS Mozambique,Mozambique,Libelula,-14.48995,40.68,Libelula community closure,no take,2014-07-06,quadrat_benthic_percent_percent_hard_avg_avg,43.1
WCS Mozambique Coral Reef Monitoring,WCS Mozambique,Mozambique,Lighthouse,-12.33049,40.62551,Quirimbas National Park,no take,2013-05-07,quadrat_benthic_percent_percent_hard_avg_avg,54.2
WCS Mozambique Coral Reef Monitoring,WCS Mozambique,Mozambique,Light House Point,-10.994,40.71142,Vamizi Island community closure,no take,2008-10-14,benthiclit_percent_cover_benthic_category_avg_Hard coral,21.66
WCS Mozambique Coral Reef Monitoring,WCS Mozambique,Mozambique,Light House Point,-10.994,40.71142,Vamizi Island community closure,no take,2008-10-15,quadrat_benthic_percent_percent_hard_avg_avg,21.8
WCS Mozambique Coral Reef Monitoring,WCS Mozambique,Mozambique,Light House Point,-10.994,40.71142,Vamizi Island community closure,no take,2008-10-13,quadrat_benthic_percent_percent_hard_avg_avg,38.9
WCS Mozambique Coral Reef Monitoring,WCS Mozambique,Mozambique,Light House Point,-10.994,40.71142,Vamizi Island community closure,no take,2014-06-29,quadrat_benthic_percent_percent_hard_avg_avg,49.3
WCS Mozambique Coral Reef Monitoring,WCS Mozambique,Mozambique,Londo 2,-12.93,40.51,Open access,open access,2012-10-25,quadrat_benthic_percent_percent_hard_avg_avg,34.2
WCS Mozambique Coral Reef Monitoring,WCS Mozambique,Mozambique,Londo 2,-12.93,40.51,Open access,open access,2008-10-19,benthiclit_percent_cover_benthic_category_avg_Hard coral,56.4
WCS Mozambique Coral Reef Monitoring,WCS Mozambique,Mozambique,Londo 2,-12.93,40.51,Open access,open access,2008-10-19,quadrat_benthic_percent_percent_hard_avg_avg,49.2
WCS Mozambique Coral Reef Monitoring,WCS Mozambique,Mozambique,Londo3 Outside,-12.91332,40.51946,Open access,open access,2012-10-25,quadrat_benthic_percent_percent_hard_avg_avg,70.3
WCS Mozambique Coral Reef Monitoring,WCS Mozambique,Mozambique,Londo3 Outside,-12.91332,40.51946,Open access,open access,2014-07-14,quadrat_benthic_percent_percent_hard_avg_avg,44.7
WCS Mozambique Coral Reef Monitoring,WCS Mozambique,Mozambique,Londo3 Outside,-12.91332,40.51946,Open access,open access,2013-07-01,quadrat_benthic_percent_percent_hard_avg_avg,64.3
WCS Mozambique Coral Reef Monitoring,WCS Mozambique,Mozambique,Londo baobab,-12.9197,40.4999,Open access,open access,2008-10-18,benthiclit_percent_cover_benthic_category_avg_Hard coral,58.2
WCS Mozambique Coral Reef Monitoring,WCS Mozambique,Mozambique,Londo baobab,-12.9197,40.4999,Open access,open access,2008-10-18,quadrat_benthic_percent_percent_hard_avg_avg,59.1
WCS Mozambique Coral Reef Monitoring,WCS Mozambique,Mozambique,Londo baobab,-12.9197,40.4999,Some gear restricted,gear restriction,2014-07-14,quadrat_benthic_percent_percent_hard_avg_avg,49
WCS Mozambique Coral Reef Monitoring,WCS Mozambique,Mozambique,Lutala,-12.3139,40.61083,Open access,open access,2013-05-07,quadrat_benthic_percent_percent_hard_avg_avg,41.9
WCS Mozambique Coral Reef Monitoring,WCS Mozambique,Mozambique,Magaruque,-21.95873,35.42874,Bazaruto Archipelago National Park,no take,2010-10-17,quadrat_benthic_percent_percent_hard_avg_avg,10.3
